sepaSite,date,weeklyAverageAf,actualBiomassOnSiteTonnes,maximumBiomassAllowedTonnes,total_AF
ARDG1,2018-12-15,0.07714285714285715,1951.967741935484,2500,46285.71428571429
ARDG1,2018-12-16,0.07857142857142857,1962.3225806451612,2500,47142.85714285714
ARDG1,2018-12-17,0.08,1972.6774193548388,2500,48000
ARDG1,2018-12-18,0.08428571428571428,1983.032258064516,2500,50571.428571428565
ARDG1,2018-12-19,0.08857142857142858,1993.3870967741937,2500,53142.857142857145
ARDG1,2018-12-20,0.09285714285714286,2003.741935483871,2500,55714.28571428571
ARDG1,2018-12-21,0.09714285714285714,2014.0967741935483,2500,58285.71428571429
ARDG1,2018-12-22,0.10142857142857142,2024.451612903226,2500,60857.142857142855
ARDG1,2018-12-23,0.1057142857142857,2034.8064516129032,2500,63428.57142857143
ARDG1,2018-12-24,0.11,2045.1612903225807,2500,66000
ARDG1,2018-12-25,0.10928571428571428,2055.516129032258,2500,65571.42857142858
ARDG1,2018-12-26,0.10857142857142855,2065.8709677419356,2500,65142.85714285713
ARDG1,2018-12-27,0.10785714285714286,2076.2258064516127,2500,64714.28571428572
ARDG1,2018-12-28,0.10714285714285716,2086.5806451612902,2500,64285.71428571429
ARDG1,2018-12-29,0.10642857142857144,2096.935483870968,2500,63857.14285714287
ARDG1,2018-12-30,0.10571428571428572,2107.290322580645,2500,63428.57142857143
ARDG1,2018-12-31,0.105,2117.6451612903224,2500,63000
ARDG1,2019-01-01,0.1,2128,2500,60000
ARDG1,2019-01-02,0.10214285714285716,2134.2580645161293,2500,61285.71428571429
ARDG1,2019-01-03,0.10428571428571427,2140.516129032258,2500,62571.42857142856
ARDG1,2019-01-04,0.10642857142857144,2146.7741935483873,2500,63857.14285714287
ARDG1,2019-01-05,0.10857142857142855,2153.032258064516,2500,65142.85714285713
ARDG1,2019-01-06,0.11071428571428572,2159.290322580646,2500,66428.57142857143
ARDG1,2019-01-07,0.11285714285714284,2165.548387096774,2500,67714.28571428571
ARDG1,2019-01-08,0.115,2171.8064516129034,2500,69000
ARDG1,2019-01-09,0.11428571428571428,2178.064516129032,2500,68571.42857142858
ARDG1,2019-01-10,0.11357142857142856,2184.3225806451615,2500,68142.85714285713
ARDG1,2019-01-11,0.11285714285714284,2190.5806451612902,2500,67714.28571428571
ARDG1,2019-01-12,0.11214285714285714,2196.8387096774195,2500,67285.71428571428
ARDG1,2019-01-13,0.11142857142857145,2203.0967741935483,2500,66857.14285714287
ARDG1,2019-01-14,0.11071428571428572,2209.3548387096776,2500,66428.57142857143
ARDG1,2019-01-15,0.11,2215.6129032258063,2500,66000
ARDG1,2019-01-16,0.11285714285714286,2221.8709677419356,2500,67714.28571428572
ARDG1,2019-01-17,0.11571428571428571,2228.1290322580644,2500,69428.57142857142
ARDG1,2019-01-18,0.11857142857142858,2234.3870967741937,2500,71142.85714285714
ARDG1,2019-01-19,0.12142857142857144,2240.6451612903224,2500,72857.14285714287
ARDG1,2019-01-20,0.12428571428571428,2246.9032258064517,2500,74571.42857142857
ARDG1,2019-01-21,0.12714285714285714,2253.1612903225805,2500,76285.71428571428
ARDG1,2019-01-22,0.13,2259.4193548387098,2500,78000
ARDG1,2019-01-23,0.13285714285714287,2265.6774193548385,2500,79714.28571428572
ARDG1,2019-01-24,0.1357142857142857,2271.935483870968,2500,81428.57142857142
ARDG1,2019-01-25,0.13857142857142857,2278.1935483870966,2500,83142.85714285714
ARDG1,2019-01-26,0.14142857142857143,2284.451612903226,2500,84857.14285714286
ARDG1,2019-01-27,0.1442857142857143,2290.709677419354,2500,86571.42857142858
ARDG1,2019-01-28,0.14714285714285713,2296.967741935484,2500,88285.71428571428
ARDG1,2019-01-29,0.15,2303.2258064516127,2500,90000
ARDG1,2019-01-30,0.15,2309.483870967742,2500,90000
ARDG1,2019-01-31,0.15,2315.741935483871,2500,90000
ARDG1,2019-02-01,0.15,2322,2500,90000
ARDG1,2019-02-02,0.15,2321.3928571428573,2500,90000
ARDG1,2019-02-03,0.15,2320.785714285714,2500,90000
ARDG1,2019-02-04,0.15,2320.1785714285716,2500,90000
ARDG1,2019-02-05,0.15,2319.5714285714284,2500,90000
ARDG1,2019-02-06,0.1442857142857143,2318.964285714286,2500,86571.42857142858
ARDG1,2019-02-07,0.13857142857142857,2318.3571428571427,2500,83142.85714285714
ARDG1,2019-02-08,0.13285714285714284,2317.75,2500,79714.28571428571
ARDG1,2019-02-09,0.12714285714285714,2317.1428571428573,2500,76285.71428571428
ARDG1,2019-02-10,0.12142857142857144,2316.535714285714,2500,72857.14285714287
ARDG1,2019-02-11,0.11571428571428571,2315.9285714285716,2500,69428.57142857142
ARDG1,2019-02-12,0.11,2315.3214285714284,2500,66000
ARDG1,2019-02-13,0.10857142857142855,2314.714285714286,2500,65142.85714285713
ARDG1,2019-02-14,0.10714285714285716,2314.1071428571427,2500,64285.71428571429
ARDG1,2019-02-15,0.10571428571428572,2313.5,2500,63428.57142857143
ARDG1,2019-02-16,0.10428571428571427,2312.8928571428573,2500,62571.42857142856
ARDG1,2019-02-17,0.10285714285714286,2312.285714285714,2500,61714.28571428571
ARDG1,2019-02-18,0.10142857142857144,2311.6785714285716,2500,60857.14285714286
ARDG1,2019-02-19,0.1,2311.0714285714284,2500,60000
ARDG1,2019-02-20,0.10142857142857144,2310.464285714286,2500,60857.14285714286
ARDG1,2019-02-21,0.10285714285714286,2309.8571428571427,2500,61714.28571428571
ARDG1,2019-02-22,0.10428571428571427,2309.25,2500,62571.42857142856
ARDG1,2019-02-23,0.10571428571428572,2308.6428571428573,2500,63428.57142857143
ARDG1,2019-02-24,0.10714285714285716,2308.035714285714,2500,64285.71428571429
ARDG1,2019-02-25,0.10857142857142855,2307.4285714285716,2500,65142.85714285713
ARDG1,2019-02-26,0.11,2306.8214285714284,2500,66000
ARDG1,2019-02-27,0.10857142857142855,2306.214285714286,2500,65142.85714285713
ARDG1,2019-02-28,0.10714285714285716,2305.6071428571427,2500,64285.71428571429
ARDG1,2019-03-01,0.10571428571428572,2305,2500,63428.57142857143
ARDG1,2019-03-02,0.10428571428571427,2310.8709677419356,2500,62571.42857142856
ARDG1,2019-03-03,0.10285714285714286,2316.7419354838707,2500,61714.28571428571
ARDG1,2019-03-04,0.10142857142857144,2322.6129032258063,2500,60857.14285714286
ARDG1,2019-03-05,0.1,2328.483870967742,2500,60000
ARDG1,2019-03-06,0.10285714285714286,2334.3548387096776,2500,61714.28571428571
ARDG1,2019-03-07,0.10571428571428572,2340.2258064516127,2500,63428.57142857143
ARDG1,2019-03-08,0.10857142857142855,2346.0967741935483,2500,65142.85714285713
ARDG1,2019-03-09,0.11142857142857145,2351.967741935484,2500,66857.14285714287
ARDG1,2019-03-10,0.11428571428571428,2357.8387096774195,2500,68571.42857142858
ARDG1,2019-03-11,0.11714285714285712,2363.709677419354,2500,70285.71428571426
ARDG1,2019-03-12,0.12,2369.5806451612902,2500,72000
ARDG1,2019-03-13,0.11142857142857145,2375.451612903226,2500,66857.14285714287
ARDG1,2019-03-14,0.10285714285714286,2381.3225806451615,2500,61714.28571428571
ARDG1,2019-03-15,0.09428571428571428,2387.1935483870966,2500,56571.428571428565
ARDG1,2019-03-16,0.08571428571428572,2393.064516129032,2500,51428.57142857143
ARDG1,2019-03-17,0.07714285714285714,2398.935483870968,2500,46285.71428571428
ARDG1,2019-03-18,0.06857142857142857,2404.8064516129034,2500,41142.857142857145
ARDG1,2019-03-19,0.06,2410.6774193548385,2500,36000
ARDG1,2019-03-20,0.05857142857142857,2416.548387096774,2500,35142.857142857145
ARDG1,2019-03-21,0.05714285714285714,2422.4193548387098,2500,34285.71428571429
ARDG1,2019-03-22,0.05571428571428571,2428.290322580646,2500,33428.57142857143
ARDG1,2019-03-23,0.05428571428571428,2434.1612903225805,2500,32571.428571428565
ARDG1,2019-03-24,0.05285714285714286,2440.032258064516,2500,31714.285714285714
ARDG1,2019-03-25,0.05142857142857143,2445.9032258064517,2500,30857.142857142855
ARDG1,2019-03-26,0.05,2451.7741935483873,2500,30000
ARDG1,2019-03-27,0.05428571428571428,2457.6451612903224,2500,32571.428571428565
ARDG1,2019-03-28,0.05857142857142857,2463.516129032258,2500,35142.857142857145
ARDG1,2019-03-29,0.06285714285714286,2469.3870967741937,2500,37714.28571428572
ARDG1,2019-03-30,0.06714285714285714,2475.258064516129,2500,40285.71428571429
ARDG1,2019-03-31,0.07142857142857142,2481.1290322580644,2500,42857.142857142855
ARDG1,2019-04-01,0.0757142857142857,2487,2500,45428.57142857143
ARDG1,2019-04-02,0.08,2487.3,2500,48000
ARDG1,2019-04-03,0.07857142857142857,2487.6,2500,47142.85714285714
ARDG1,2019-04-04,0.07714285714285715,2487.9,2500,46285.71428571429
ARDG1,2019-04-05,0.07571428571428572,2488.2,2500,45428.571428571435
ARDG1,2019-04-06,0.07428571428571429,2488.5,2500,44571.42857142857
ARDG1,2019-04-07,0.07285714285714286,2488.8,2500,43714.28571428571
ARDG1,2019-04-08,0.07142857142857144,2489.1,2500,42857.14285714286
ARDG1,2019-04-09,0.07,2489.4,2500,42000.00000000001
ARDG1,2019-04-10,0.07428571428571429,2489.7,2500,44571.42857142857
ARDG1,2019-04-11,0.07857142857142857,2490,2500,47142.85714285714
ARDG1,2019-04-12,0.08285714285714287,2490.3,2500,49714.28571428572
ARDG1,2019-04-13,0.08714285714285715,2490.6,2500,52285.71428571429
ARDG1,2019-04-14,0.09142857142857144,2490.9,2500,54857.14285714287
ARDG1,2019-04-15,0.09571428571428572,2491.2,2500,57428.571428571435
ARDG1,2019-04-16,0.1,2491.5,2500,60000
ARDG1,2019-04-17,0.095,2491.8,2500,57000
ARDG1,2019-04-18,0.09000000000000001,2492.1,2500,54000.00000000001
ARDG1,2019-04-19,0.085,2492.4,2500,51000.00000000001
ARDG1,2019-04-20,0.08,2492.7,2500,48000
ARDG1,2019-04-21,0.07500000000000001,2493,2500,45000.00000000001
ARDG1,2019-04-22,0.07,2493.3,2500,42000.00000000001
ARDG1,2019-04-23,0.065,2493.6,2500,39000
ARDG1,2019-04-24,0.06714285714285714,2493.9,2500,40285.71428571429
ARDG1,2019-04-25,0.06928571428571428,2494.2,2500,41571.42857142857
ARDG1,2019-04-26,0.07142857142857142,2494.5,2500,42857.142857142855
ARDG1,2019-04-27,0.07357142857142857,2494.8,2500,44142.85714285714
ARDG1,2019-04-28,0.07571428571428572,2495.1,2500,45428.571428571435
ARDG1,2019-04-29,0.07785714285714286,2495.4,2500,46714.28571428571
ARDG1,2019-04-30,0.08,2495.7,2500,48000
ARDG1,2019-05-01,0.07857142857142857,2496,2500,47142.85714285714
ARDG1,2019-05-02,0.07714285714285715,2476.5806451612902,2500,46285.71428571429
ARDG1,2019-05-03,0.07571428571428572,2457.1612903225805,2500,45428.571428571435
ARDG1,2019-05-04,0.07428571428571429,2437.7419354838707,2500,44571.42857142857
ARDG1,2019-05-05,0.07285714285714286,2418.3225806451615,2500,43714.28571428571
ARDG1,2019-05-06,0.07142857142857144,2398.9032258064517,2500,42857.14285714286
ARDG1,2019-05-07,0.07,2379.483870967742,2500,42000.00000000001
ARDG1,2019-05-08,0.07142857142857144,2360.064516129032,2500,42857.14285714286
ARDG1,2019-05-09,0.07285714285714286,2340.6451612903224,2500,43714.28571428571
ARDG1,2019-05-10,0.07428571428571429,2321.2258064516127,2500,44571.42857142857
ARDG1,2019-05-11,0.07571428571428572,2301.8064516129034,2500,45428.571428571435
ARDG1,2019-05-12,0.07714285714285715,2282.3870967741937,2500,46285.71428571429
ARDG1,2019-05-13,0.07857142857142857,2262.967741935484,2500,47142.85714285714
ARDG1,2019-05-14,0.08,2243.548387096774,2500,48000
ARDG1,2019-05-15,0.08285714285714287,2224.1290322580644,2500,49714.28571428572
ARDG1,2019-05-16,0.08571428571428572,2204.709677419354,2500,51428.57142857143
ARDG1,2019-05-17,0.08857142857142858,2185.290322580646,2500,53142.857142857145
ARDG1,2019-05-18,0.09142857142857144,2165.8709677419356,2500,54857.14285714287
ARDG1,2019-05-19,0.09428571428571428,2146.451612903226,2500,56571.428571428565
ARDG1,2019-05-20,0.09714285714285714,2127.032258064516,2500,58285.71428571429
ARDG1,2019-05-21,0.1,2107.6129032258063,2500,60000
ARDG1,2019-05-22,0.10178571428571428,2088.1935483870966,2500,61071.42857142857
ARDG1,2019-05-23,0.10357142857142858,2068.7741935483873,2500,62142.857142857145
ARDG1,2019-05-24,0.10535714285714286,2049.3548387096776,2500,63214.28571428572
ARDG1,2019-05-25,0.10714285714285716,2029.935483870968,2500,64285.71428571429
ARDG1,2019-05-26,0.10892857142857144,2010.516129032258,2500,65357.14285714287
ARDG1,2019-05-27,0.11071428571428572,1991.0967741935483,2500,66428.57142857143
ARDG1,2019-05-28,0.1125,1971.6774193548383,2500,67500
ARDG1,2019-05-29,0.115,1952.258064516129,2500,69000
ARDG1,2019-05-30,0.1175,1932.8387096774195,2500,70500
ARDG1,2019-05-31,0.12,1913.4193548387095,2500,72000
ARDG1,2019-06-01,0.1225,1894,2500,73500
ARDG1,2019-06-02,0.125,1879.0666666666664,2500,75000
ARDG1,2019-06-03,0.1275,1864.1333333333337,2500,76500
ARDG1,2019-06-04,0.13,1849.2,2500,78000
ARDG1,2019-06-05,0.13,1834.2666666666669,2500,78000
ARDG1,2019-06-06,0.13,1819.3333333333333,2500,78000
ARDG1,2019-06-07,0.13,1804.4,2500,78000
ARDG1,2019-06-08,0.13,1789.4666666666667,2500,78000
ARDG1,2019-06-09,0.13,1774.5333333333333,2500,78000
ARDG1,2019-06-10,0.13,1759.6,2500,78000
ARDG1,2019-06-11,0.13,1744.6666666666667,2500,78000
ARDG1,2019-06-12,0.1285714285714286,1729.7333333333331,2500,77142.85714285714
ARDG1,2019-06-13,0.12714285714285714,1714.8,2500,76285.71428571428
ARDG1,2019-06-14,0.12571428571428572,1699.8666666666668,2500,75428.57142857143
ARDG1,2019-06-15,0.12428571428571428,1684.9333333333334,2500,74571.42857142857
ARDG1,2019-06-16,0.12285714285714286,1670,2500,73714.28571428572
ARDG1,2019-06-17,0.12142857142857144,1655.0666666666666,2500,72857.14285714287
ARDG1,2019-06-18,0.12,1640.1333333333332,2500,72000
ARDG1,2019-06-19,0.11857142857142856,1625.2,2500,71142.85714285713
ARDG1,2019-06-20,0.11714285714285716,1610.2666666666669,2500,70285.71428571429
ARDG1,2019-06-21,0.11571428571428571,1595.3333333333337,2500,69428.57142857142
ARDG1,2019-06-22,0.11428571428571428,1580.4,2500,68571.42857142858
ARDG1,2019-06-23,0.11285714285714284,1565.4666666666667,2500,67714.28571428571
ARDG1,2019-06-24,0.11142857142857145,1550.5333333333333,2500,66857.14285714287
ARDG1,2019-06-25,0.11,1535.6,2500,66000
ARDG1,2019-06-26,0.10714285714285714,1520.6666666666663,2500,64285.71428571428
ARDG1,2019-06-27,0.10428571428571427,1505.7333333333331,2500,62571.42857142856
ARDG1,2019-06-28,0.10142857142857142,1490.8,2500,60857.142857142855
ARDG1,2019-06-29,0.09857142857142856,1475.8666666666668,2500,59142.85714285713
ARDG1,2019-06-30,0.09571428571428572,1460.9333333333334,2500,57428.571428571435
ARDG1,2019-07-01,0.09285714285714286,1446,2500,55714.28571428571
ARDG1,2019-07-02,0.09,1424.4193548387098,2500,54000
ARDG1,2019-07-03,0.09357142857142856,1402.8387096774193,2500,56142.85714285713
ARDG1,2019-07-04,0.09714285714285714,1381.258064516129,2500,58285.71428571429
ARDG1,2019-07-05,0.1007142857142857,1359.6774193548388,2500,60428.57142857142
ARDG1,2019-07-06,0.10428571428571427,1338.0967741935483,2500,62571.42857142856
ARDG1,2019-07-07,0.10785714285714285,1316.516129032258,2500,64714.28571428571
ARDG1,2019-07-08,0.11142857142857142,1294.9354838709678,2500,66857.14285714286
ARDG1,2019-07-09,0.115,1273.3548387096776,2500,69000
ARDG1,2019-07-10,0.11952380957142857,1251.774193548387,2500,71714.28574285714
ARDG1,2019-07-11,0.12404761914285714,1230.1935483870968,2500,74428.57148571429
ARDG1,2019-07-12,0.1285714287142857,1208.6129032258063,2500,77142.85722857142
ARDG1,2019-07-13,0.1330952382857143,1187.032258064516,2500,79857.14297142858
ARDG1,2019-07-14,0.13761904785714285,1165.451612903226,2500,82571.4287142857
ARDG1,2019-07-15,0.1421428574285714,1143.8709677419356,2500,85285.71445714285
ARDG1,2019-07-16,0.146666667,1122.2903225806451,2500,88000.00020000001
ARDG1,2019-07-17,0.1428571431428571,1100.7096774193549,2500,85714.28588571426
ARDG1,2019-07-18,0.1390476192857143,1079.1290322580646,2500,83428.57157142858
ARDG1,2019-07-19,0.13523809542857143,1057.548387096774,2500,81142.85725714287
ARDG1,2019-07-20,0.13142857157142857,1035.967741935484,2500,78857.14294285714
ARDG1,2019-07-21,0.1276190477142857,1014.3870967741937,2500,76571.42862857142
ARDG1,2019-07-22,0.12380952385714286,992.8064516129032,2500,74285.71431428571
ARDG1,2019-07-23,0.12,971.2258064516128,2500,72000
ARDG1,2019-07-24,0.12285714285714286,949.6451612903226,2500,73714.28571428572
ARDG1,2019-07-25,0.12571428571428572,928.0645161290324,2500,75428.57142857143
ARDG1,2019-07-26,0.1285714285714286,906.483870967742,2500,77142.85714285714
ARDG1,2019-07-27,0.13142857142857142,884.9032258064516,2500,78857.14285714286
ARDG1,2019-07-28,0.13428571428571429,863.3225806451613,2500,80571.42857142858
ARDG1,2019-07-29,0.13714285714285715,841.741935483871,2500,82285.71428571429
ARDG1,2019-07-30,0.14,820.1612903225807,2500,84000.00000000001
ARDG1,2019-07-31,0.13571428571428573,798.5806451612902,2500,81428.57142857143
ARDG1,2019-08-01,0.13142857142857145,777,2500,78857.14285714287
ARDG1,2019-08-02,0.12714285714285714,751.9354838709678,2500,76285.71428571428
ARDG1,2019-08-03,0.12285714285714286,726.8709677419355,2500,73714.28571428572
ARDG1,2019-08-04,0.11857142857142858,701.8064516129032,2500,71142.85714285714
ARDG1,2019-08-05,0.1142857142857143,676.741935483871,2500,68571.42857142858
ARDG1,2019-08-06,0.11,651.6774193548388,2500,66000
ARDG1,2019-08-07,0.11285714285714286,626.6129032258065,2500,67714.28571428572
ARDG1,2019-08-08,0.11571428571428571,601.5483870967741,2500,69428.57142857142
ARDG1,2019-08-09,0.11857142857142858,576.483870967742,2500,71142.85714285714
ARDG1,2019-08-10,0.12142857142857144,551.4193548387096,2500,72857.14285714287
ARDG1,2019-08-11,0.12428571428571428,526.3548387096774,2500,74571.42857142857
ARDG1,2019-08-12,0.12714285714285714,501.2903225806451,2500,76285.71428571428
ARDG1,2019-08-13,0.13,476.2258064516129,2500,0
ARDG1,2019-08-14,0.13,451.1612903225806,2500,0
ARDG1,2019-08-15,0.13,426.0967741935484,2500,0
ARDG1,2019-08-16,0.13,401.0322580645161,2500,0
ARDG1,2019-08-17,0.13,375.9677419354839,2500,0
ARDG1,2019-08-18,0.13,350.90322580645164,2500,0
ARDG1,2019-08-19,0.13,325.83870967741933,2500,0
ARDG1,2019-08-20,0.13,300.7741935483871,2500,0
ARDG1,2019-08-21,0.12642857142857145,275.7096774193549,2500,0
ARDG1,2019-08-22,0.12285714285714286,250.64516129032256,2500,0
ARDG1,2019-08-23,0.1192857142857143,225.58064516129025,2500,0
ARDG1,2019-08-24,0.11571428571428571,200.51612903225805,2500,0
ARDG1,2019-08-25,0.11214285714285716,175.45161290322585,2500,0
ARDG1,2019-08-26,0.10857142857142858,150.38709677419354,2500,0
ARDG1,2019-08-27,0.105,125.32258064516122,2500,0
ARDG1,2019-08-28,0.10714285714285716,100.25806451612902,2500,0
ARDG1,2019-08-29,0.10928571428571428,75.19354838709683,2500,0
ARDG1,2019-08-30,0.11142857142857145,50.12903225806451,2500,0
ARDG1,2019-08-31,0.11357142857142856,25.0645161290322,2500,0
ARDG1,2019-09-01,0.11571428571428571,0,2500,0
ARDG1,2019-09-02,0.11785714285714284,0,2500,0
ARDG1,2019-09-03,0.12,0,2500,0
ARDG1,2019-09-04,0.11857142857142856,0,2500,0
ARDG1,2019-09-05,0.11714285714285716,0,2500,0
ARDG1,2019-09-06,0.11571428571428571,0,2500,0
ARDG1,2019-09-07,0.11428571428571428,0,2500,0
ARDG1,2019-09-08,0.11285714285714284,0,2500,0
ARDG1,2019-09-09,0.11142857142857145,0,2500,0
ARDG1,2019-09-10,0.11,0,2500,0
ARDG1,2019-09-11,0.11,0,2500,0
ARDG1,2019-09-12,0.11,0,2500,0
ARDG1,2019-09-13,0.11,0,2500,0
ARDG1,2019-09-14,0.11,0,2500,0
ARDG1,2019-09-15,0.11,0,2500,0
ARDG1,2019-09-16,0.11,0,2500,0
ARDG1,2019-09-17,0.11,0,2500,0
ARDG1,2019-09-18,0.11142857142857145,0,2500,0
ARDG1,2019-09-19,0.11285714285714284,0,2500,0
ARDG1,2019-09-20,0.11428571428571428,0,2500,0
ARDG1,2019-09-21,0.11571428571428571,0,2500,0
ARDG1,2019-09-22,0.11714285714285716,0,2500,0
ARDG1,2019-09-23,0.11857142857142856,0,2500,0
ARDG1,2019-09-24,0.12,0,2500,0
ARDG1,2019-09-25,0.11714285714285716,0,2500,0
ARDG1,2019-09-26,0.11428571428571428,0,2500,0
ARDG1,2019-09-27,0.11142857142857145,0,2500,0
ARDG1,2019-09-28,0.10857142857142855,0,2500,0
ARDG1,2019-09-29,0.10571428571428572,0,2500,0
ARDG1,2019-09-30,0.10285714285714288,0,2500,0
ARDG1,2019-10-01,0.1,0,2500,0
ARDG1,2019-10-02,0.10571428571428572,0,2500,0
ARDG1,2019-10-03,0.11142857142857145,0,2500,0
ARDG1,2019-10-04,0.11714285714285716,0,2500,0
ARDG1,2019-10-05,0.12285714285714286,0,2500,0
ARDG1,2019-10-06,0.1285714285714286,0,2500,0
ARDG1,2019-10-07,0.13428571428571429,0,2500,0
ARDG1,2019-10-08,0.14,0,2500,0
ARDG1,2019-10-09,0.13428571428571429,0,2500,0
ARDG1,2019-10-10,0.1285714285714286,0,2500,0
ARDG1,2019-10-11,0.12285714285714287,0,2500,0
ARDG1,2019-10-12,0.11714285714285716,0,2500,0
ARDG1,2019-10-13,0.11142857142857145,0,2500,0
ARDG1,2019-10-14,0.10571428571428572,0,2500,0
ARDG1,2019-10-15,0.1,0,2500,0
ARDG1,2019-10-16,0.10571428571428572,0,2500,0
ARDG1,2019-10-17,0.11142857142857145,0,2500,0
ARDG1,2019-10-18,0.11714285714285716,0,2500,0
ARDG1,2019-10-19,0.12285714285714286,0,2500,0
ARDG1,2019-10-20,0.1285714285714286,0,2500,0
ARDG1,2019-10-21,0.13428571428571429,0,2500,0
ARDG1,2019-10-22,0.14,0,2500,0
ARDG1,2019-10-23,0.13285714285714287,0,2500,0
ARDG1,2019-10-24,0.12571428571428572,0,2500,0
ARDG1,2019-10-25,0.11857142857142858,0,2500,0
ARDG1,2019-10-26,0.11142857142857145,0,2500,0
ARDG1,2019-10-27,0.10428571428571427,0,2500,0
ARDG1,2019-10-28,0.09714285714285714,0,2500,0
ARDG1,2019-10-29,0.09,0,2500,0
ARDG1,2019-10-30,0.09142857142857144,0,2500,0
ARDG1,2019-10-31,0.09285714285714286,0,2500,0
ARDG1,2019-11-01,0.09428571428571428,0,2500,0
ARDG1,2019-11-02,0.09571428571428572,0,2500,0
ARDG1,2019-11-03,0.09714285714285714,0,2500,0
ARDG1,2019-11-04,0.09857142857142856,0,2500,0
ARDG1,2019-11-05,0.1,0,2500,0
ARDG1,2019-11-06,0.09571428571428572,0,2500,0
ARDG1,2019-11-07,0.09142857142857144,0,2500,0
ARDG1,2019-11-08,0.08714285714285715,0,2500,0
ARDG1,2019-11-09,0.08285714285714287,0,2500,0
ARDG1,2019-11-10,0.07857142857142857,0,2500,0
ARDG1,2019-11-11,0.07428571428571429,0,2500,0
ARDG1,2019-11-12,0.07,0,2500,0
ARDG1,2019-11-13,0.07142857142857144,0,2500,0
ARDG1,2019-11-14,0.07285714285714286,0,2500,0
ARDG1,2019-11-15,0.07428571428571429,0,2500,0
ARDG1,2019-11-16,0.07571428571428572,0,2500,0
ARDG1,2019-11-17,0.07714285714285715,0,2500,0
ARDG1,2019-11-18,0.07857142857142857,0,2500,0
ARDG1,2019-11-19,0.08,0,2500,0
ARDG1,2019-11-20,0.07857142857142857,0,2500,0
ARDG1,2019-11-21,0.07714285714285715,0,2500,0
ARDG1,2019-11-22,0.07571428571428572,0,2500,0
ARDG1,2019-11-23,0.07428571428571429,0,2500,0
ARDG1,2019-11-24,0.07285714285714286,0,2500,0
ARDG1,2019-11-25,0.07142857142857144,0,2500,0
ARDG1,2019-11-26,0.07,0,2500,0
ARDG1,2019-11-27,0.06857142857142857,0,2500,0
ARDG1,2019-11-28,0.06714285714285714,0,2500,0
ARDG1,2019-11-29,0.06571428571428571,0,2500,0
ARDG1,2019-11-30,0.0642857142857143,0,2500,0
ARDG1,2019-12-01,0.06285714285714286,161,2500,0
ARDG1,2019-12-02,0.06142857142857143,166.25806451612902,2500,0
ARDG1,2019-12-03,0.06,171.51612903225805,2500,0
ARDG1,2019-12-04,0.06,176.7741935483871,2500,0
ARDG1,2019-12-05,0.06,182.03225806451613,2500,0
ARDG1,2019-12-06,0.06,187.29032258064515,2500,0
ARDG1,2019-12-07,0.06,192.5483870967742,2500,0
ARDG1,2019-12-08,0.06,197.80645161290323,2500,0
ARDG1,2019-12-09,0.06,203.06451612903223,2500,0
ARDG1,2019-12-10,0.06,208.32258064516128,2500,0
ARDG1,2019-12-11,0.06285714285714286,213.5806451612903,2500,0
ARDG1,2019-12-12,0.06571428571428571,218.83870967741936,2500,0
ARDG1,2019-12-13,0.06857142857142857,224.0967741935484,2500,0
ARDG1,2019-12-14,0.07142857142857142,229.35483870967744,2500,0
ARDG1,2019-12-15,0.07428571428571429,234.6129032258065,2500,0
ARDG1,2019-12-16,0.07714285714285714,239.8709677419355,2500,0
ARDG1,2019-12-17,0.08,245.1290322580645,2500,0
ARDG1,2019-12-18,0.08285714285714287,250.3870967741935,2500,0
ARDG1,2019-12-19,0.08571428571428572,255.6451612903226,2500,0
ARDG1,2019-12-20,0.08857142857142858,260.9032258064516,2500,0
ARDG1,2019-12-21,0.09142857142857144,266.1612903225806,2500,0
ARDG1,2019-12-22,0.09428571428571428,271.41935483870964,2500,0
ARDG1,2019-12-23,0.09714285714285714,276.6774193548387,2500,0
ARDG1,2019-12-24,0.1,281.93548387096774,2500,0
ARDG1,2019-12-25,0.1,287.19354838709677,2500,0
ARDG1,2019-12-26,0.1,292.4516129032258,2500,0
ARDG1,2019-12-27,0.1,297.7096774193549,2500,0
ARDG1,2019-12-28,0.1,302.9677419354839,2500,0
ARDG1,2019-12-29,0.1,308.2258064516129,2500,0
ARDG1,2019-12-30,0.1,313.48387096774195,2500,0
ARDG1,2019-12-31,0.1,318.741935483871,2500,0
ARDG1,2020-01-01,0.1,324,2500,0
ARDG1,2020-01-02,0.1,328.6774193548387,2500,0
ARDG1,2020-01-03,0.1,333.35483870967744,2500,0
ARDG1,2020-01-04,0.1,338.0322580645161,2500,0
ARDG1,2020-01-05,0.1,342.7096774193548,2500,0
ARDG1,2020-01-06,0.1,347.38709677419354,2500,0
ARDG1,2020-01-07,0.1,352.06451612903226,2500,0
ARDG1,2020-01-08,0.1,356.741935483871,2500,0
ARDG1,2020-01-09,0.10071428571428571,361.4193548387097,2500,0
ARDG1,2020-01-10,0.10142857142857144,366.0967741935484,2500,0
ARDG1,2020-01-11,0.10214285714285716,370.7741935483871,2500,0
ARDG1,2020-01-12,0.10285714285714288,375.4516129032258,2500,0
ARDG1,2020-01-13,0.10357142857142858,380.1290322580645,2500,0
ARDG1,2020-01-14,0.1042857142857143,384.8064516129032,2500,0
ARDG1,2020-01-15,0.105,389.4838709677419,2500,0
