sepaSite,20230101,20230102,20230103,20230104,20230105,20230106,20230107,20230108,20230109,20230110,20230111,20230112,20230113,20230114,20230115,20230116,20230117,20230118,20230119,20230120,20230121,20230122,20230123,20230124,20230125,20230126,20230127,20230128,20230129,20230130,20230131,20230201,20230202,20230203,20230204,20230205,20230206,20230207,20230208,20230209,20230210,20230211,20230212,20230213,20230214,20230215,20230216,20230217,20230218,20230219,20230220,20230221,20230222,20230223,20230224,20230225,20230226,20230227,20230228,20230301,20230302,20230303,20230304,20230305,20230306,20230307,20230308,20230309,20230310,20230311,20230312,20230313,20230314,20230315,20230316,20230317,20230318,20230319,20230320,20230321,20230322,20230323,20230324,20230325,20230326,20230327,20230328,20230329,20230330,20230331,20230401,20230402,20230403,20230404,20230405,20230406,20230407,20230408,20230409,20230410,20230411,20230412,20230413,20230414,20230415,20230416,20230417,20230418,20230419,20230420,20230421,20230422,20230423,20230424,20230425,20230426,20230427,20230428,20230429,20230430,20230501,20230502,20230503,20230504,20230505,20230506,20230507,20230508,20230509,20230510,20230511,20230512,20230513,20230514,20230515,20230516,20230517,20230518,20230519,20230520,20230521,20230522,20230523,20230524,20230525,20230526,20230527,20230528,20230529,20230530,20230531,20230601,20230602,20230603,20230604,20230605,20230606,20230607,20230608,20230609,20230610,20230611,20230612,20230613,20230614,20230615,20230616,20230617,20230618,20230619,20230620,20230621,20230622,20230623,20230624,20230625,20230626,20230627,20230628,20230629,20230630,20230701,20230702,20230703,20230704,20230705,20230706,20230707,20230708,20230709,20230710,20230711,20230712,20230713,20230714,20230715,20230716,20230717,20230718,20230719,20230720,20230721,20230722,20230723,20230724,20230725,20230726,20230727,20230728,20230729,20230730,20230731,20230801,20230802,20230803,20230804,20230805,20230806,20230807,20230808,20230809,20230810,20230811,20230812,20230813,20230814,20230815,20230816,20230817,20230818,20230819,20230820,20230821,20230822,20230823,20230824,20230825,20230826,20230827,20230828,20230829,20230830,20230831,20230901,20230902,20230903,20230904,20230905,20230906,20230907,20230908,20230909,20230910,20230911,20230912,20230913,20230914,20230915,20230916,20230917,20230918,20230919,20230920,20230921,20230922,20230923,20230924,20230925,20230926,20230927,20230928,20230929,20230930,20231001,20231002,20231003,20231004,20231005,20231006,20231007,20231008,20231009,20231010,20231011,20231012,20231013,20231014,20231015,20231016,20231017,20231018,20231019,20231020,20231021,20231022,20231023,20231024,20231025,20231026,20231027,20231028,20231029,20231030,20231031,20231101,20231102,20231103,20231104,20231105,20231106,20231107,20231108,20231109,20231110,20231111,20231112,20231113,20231114,20231115,20231116,20231117,20231118,20231119,20231120,20231121,20231122,20231123,20231124,20231125,20231126,20231127,20231128,20231129,20231130,20231201,20231202,20231203,20231204,20231205,20231206,20231207,20231208,20231209,20231210,20231211,20231212,20231213,20231214,20231215,20231216,20231217,20231218,20231219,20231220,20231221,20231222,20231223,20231224,20231225,20231226,20231227,20231228,20231229,20231230,20231231,20240101,20240102,20240103,20240104,20240105,20240106,20240107,20240108,20240109,20240110,20240111,20240112,20240113,20240114,20240115,20240116,20240117,20240118,20240119,20240120,20240121,20240122,20240123,20240124,20240125,20240126,20240127,20240128,20240129,20240130,20240131,20240201,20240202,20240203,20240204,20240205,20240206,20240207,20240208,20240209,20240210,20240211,20240212,20240213,20240214,20240215,20240216,20240217,20240218,20240219,20240220,20240221,20240222,20240223,20240224,20240225,20240226,20240227,20240228,20240229,20240301,20240302,20240303,20240304,20240305,20240306,20240307,20240308,20240309,20240310,20240311,20240312,20240313,20240314,20240315,20240316,20240317,20240318,20240319,20240320,20240321,20240322,20240323,20240324,20240325,20240326,20240327,20240328,20240329,20240330,20240331,20240401,20240402,20240403,20240404,20240405,20240406,20240407,20240408,20240409,20240410,20240411,20240412,20240413,20240414,20240415,20240416,20240417,20240418,20240419,20240420,20240421,20240422,20240423,20240424,20240425,20240426,20240427,20240428,20240429,20240430,20240501,20240502,20240503,20240504,20240505,20240506,20240507,20240508,20240509,20240510,20240511,20240512,20240513,20240514,20240515,20240516,20240517,20240518,20240519,20240520,20240521,20240522,20240523,20240524,20240525,20240526,20240527,20240528,20240529,20240530,20240531,20240601,20240602,20240603,20240604,20240605,20240606,20240607,20240608,20240609,20240610,20240611,20240612,20240613,20240614,20240615,20240616,20240617,20240618,20240619,20240620,20240621,20240622,20240623,20240624,20240625,20240626,20240627,20240628,20240629,20240630,20240701,20240702,20240703,20240704,20240705,20240706,20240707,20240708,20240709,20240710,20240711,20240712,20240713,20240714,20240715,20240716,20240717,20240718,20240719,20240720,20240721,20240722,20240723,20240724,20240725,20240726,20240727,20240728,20240729,20240730,20240731,20240801,20240802,20240803,20240804,20240805,20240806,20240807,20240808,20240809,20240810,20240811,20240812,20240813,20240814,20240815,20240816,20240817,20240818,20240819,20240820,20240821,20240822,20240823,20240824,20240825,20240826,20240827,20240828,20240829,20240830,20240831,20240901,20240902,20240903,20240904,20240905,20240906,20240907,20240908,20240909,20240910,20240911,20240912,20240913,20240914,20240915,20240916,20240917,20240918,20240919,20240920,20240921,20240922,20240923,20240924,20240925,20240926,20240927,20240928,20240929,20240930,20241001,20241002,20241003,20241004,20241005,20241006,20241007,20241008,20241009,20241010,20241011,20241012,20241013,20241014,20241015,20241016,20241017,20241018,20241019,20241020,20241021,20241022,20241023,20241024,20241025,20241026,20241027,20241028,20241029,20241030,20241031,20241101,20241102,20241103,20241104,20241105,20241106,20241107,20241108,20241109,20241110,20241111,20241112,20241113,20241114,20241115,20241116,20241117,20241118,20241119,20241120,20241121,20241122,20241123,20241124,20241125,20241126,20241127,20241128,20241129,20241130,20241201,20241202,20241203,20241204,20241205,20241206,20241207,20241208,20241209,20241210,20241211,20241212,20241213,20241214,20241215,20241216,20241217,20241218,20241219,20241220,20241221,20241222,20241223,20241224,20241225,20241226,20241227,20241228,20241229,20241230,20241231
APT1_01,5682.6,9504,8938.285714285714,8372.57142857143,7806.857142857142,7241.142857142858,6675.428571428571,6109.714285714285,5543.999999999999,5521.371428571428,5498.742857142856,5476.114285714286,5453.485714285715,5430.857142857143,5408.228571428573,5385.6,5068.800000000001,4752.000000000001,4435.2,4118.4,3801.6,3484.8000000000006,3168,3100.114285714286,3032.2285714285717,2964.3428571428576,2896.457142857143,2828.5714285714284,2760.6857142857143,2692.8,3213.257142857143,3733.7142857142853,4254.171428571429,4774.628571428571,5295.085714285715,5815.5428571428565,6336,5815.5428571428565,5295.085714285715,4774.628571428571,4254.171428571429,3733.714285714287,3213.257142857143,2692.8,2919.0857142857144,3145.371428571429,3371.657142857143,3597.942857142857,3824.2285714285717,4050.5142857142855,4276.800000000001,3926.0571428571434,3575.314285714286,3224.5714285714284,2873.828571428571,2523.085714285714,2172.342857142857,1821.6,1798.9714285714285,1776.3428571428572,1753.7142857142858,1731.0857142857142,1708.4571428571428,1685.8285714285714,1663.2,1719.7714285714287,1776.3428571428572,1832.9142857142856,1889.485714285714,1946.0571428571427,2002.6285714285718,2059.2,1900.8,1742.4,1584,1425.6,1267.2000000000003,1108.8,950.4,927.7714285714286,905.1428571428572,882.5142857142855,859.8857142857141,837.257142857143,814.6285714285715,792,678.8571428571429,565.7142857142858,452.5714285714286,339.42857142857144,226.28571428571422,158.40000000000003,158.40000000000003,172.60531765714273,345.21063531428564,517.8159529714286,690.4212706285714,863.0265882857144,1035.6319059428572,1208.2372235999999,1261.9176202285716,1315.5980168571427,1369.2784134857143,1422.9588101142858,1476.6392067428574,1530.3196033714285,1584,1357.7142857142858,1131.4285714285716,905.1428571428572,678.8571428571429,452.57142857142844,226.28571428571436,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,226.28571428571422,339.42857142857144,452.5714285714286,565.7142857142858,678.8571428571429,792,1104.2742857142857,1416.5485714285717,1728.8228571428576,2041.0971428571434,2353.3714285714286,2665.6457142857143,2977.92,3683.931428571428,4389.942857142857,5095.954285714286,5801.965714285713,6507.977142857142,7213.98857142857,7920,7241.142857142858,6562.285714285715,5883.428571428571,5204.571428571429,4525.714285714285,3846.8571428571436,3168,3416.9142857142856,3665.828571428571,3914.7428571428563,4163.657142857142,4412.571428571429,4661.485714285714,4910.4,5566.628571428571,6222.857142857144,6879.085714285715,7535.314285714286,8191.5428571428565,8847.771428571428,9504,11020.114285714286,12536.228571428572,14052.342857142858,15568.457142857142,17084.571428571424,18600.685714285715,20116.8,20546.742857142857,20976.68571428572,21406.62857142857,21836.571428571428,22266.514285714286,22696.457142857143,23126.4,23714.742857142854,24303.08571428572,24891.428571428572,25479.771428571425,26068.114285714288,26656.457142857143,27244.8,23895.771428571425,20546.742857142857,17197.71428571429,13848.685714285715,10499.657142857142,7150.628571428572,3801.6,6562.285714285713,9322.971428571427,12083.657142857142,14844.342857142858,17605.028571428575,20365.714285714283,23126.4,24212.571428571428,25298.742857142854,26384.914285714283,27471.085714285717,28557.257142857143,29643.42857142857,30729.599999999995,36431.99999999999,42134.40000000001,47836.799999999996,53539.19999999999,59241.6,64943.999999999985,70646.4,65419.19999999999,60192,54964.80000000001,49737.59999999999,44510.399999999994,39283.2,34056,30028.114285714284,26000.228571428575,21972.34285714286,17944.457142857143,13916.57142857143,9888.685714285717,5860.8,9322.971428571427,12785.142857142857,16247.314285714285,19709.485714285714,23171.65714285714,26633.828571428563,30096,33829.71428571428,37563.428571428565,41297.142857142855,45030.85714285714,48764.57142857143,52498.2857142857,56232,55892.57142857142,55553.14285714286,55213.71428571428,54874.2857142857,54534.85714285714,54195.428571428565,53856,55123.2,56390.4,57657.6,58924.80000000001,60192,61459.19999999999,62726.4,58200.68571428572,53674.97142857143,49149.25714285714,44623.54285714286,40097.82857142857,35572.11428571428,31046.4,30163.885714285716,29281.371428571427,28398.85714285714,27516.34285714286,26633.828571428574,25751.31428571429,24868.8,24936.685714285715,25004.571428571428,25072.457142857143,25140.34285714286,25208.22857142857,25276.11428571429,25344,24031.542857142857,22719.085714285717,21406.62857142857,20094.171428571433,18781.714285714283,17469.257142857146,16156.8,14278.628571428573,12400.457142857143,10522.285714285716,8644.114285714286,6765.942857142855,4887.771428571429,3009.6,3394.2857142857138,3778.971428571428,4163.657142857142,4548.342857142858,4933.028571428571,5317.714285714285,5702.4,5521.371428571429,5340.342857142858,5159.314285714287,4978.285714285714,4797.257142857144,4616.228571428573,4435.2,5295.085714285715,6154.971428571428,7014.857142857143,7874.742857142856,8734.628571428573,9594.514285714286,10454.4,9209.82857142857,7965.257142857144,6720.685714285716,5476.114285714286,4231.542857142857,2986.9714285714294,1742.4,1753.7142857142858,1765.0285714285717,1776.3428571428572,1787.6571428571424,1798.9714285714285,1810.2857142857144,1821.6,1742.4,1663.2,1584,1504.8,1425.6,1346.4,1267.2000000000003,1269.60000024,1272.00000048,1274.40000072,1276.8000009600003,1279.2000012,1281.6000014400001,1347.4285726628573,1413.2571438857144,1479.0857151085715,1544.9142863314285,1610.7428575542856,1676.5714287771425,1742.4,1759.3714285714282,1776.3428571428572,1793.314285714286,1810.2857142857144,1827.2571428571423,1844.2285714285713,1861.2,1980,2013.9428571428573,2047.8857142857141,2081.828571428571,2115.771428571429,2149.714285714286,2183.6571428571433,2217.6,2194.971428571429,2172.342857142857,2149.714285714286,2127.0857142857144,2104.457142857143,2081.828571428571,2059.2,2081.828571428571,2104.457142857143,2127.0857142857144,2149.714285714286,2172.342857142857,2194.971428571429,2217.6,2262.857142857143,2308.1142857142854,2353.3714285714286,2398.628571428572,2443.8857142857146,2489.142857142857,2534.4000000000005,2557.0285714285715,2579.6571428571433,2602.2857142857147,2624.914285714286,2647.5428571428574,2670.171428571429,2692.8,2579.6571428571433,2466.514285714286,2353.3714285714286,2240.2285714285713,2127.0857142857144,2013.9428571428573,1900.8,1855.5428571428577,1810.2857142857144,1765.0285714285717,1719.7714285714283,1674.514285714286,1629.2571428571432,1584,1617.9428571428575,1651.8857142857141,1685.8285714285714,1719.7714285714283,1753.7142857142858,1787.6571428571424,1821.6,1798.9714285714285,1776.3428571428572,1753.7142857142858,1731.0857142857142,1708.4571428571428,1685.8285714285714,1663.2,1719.7714285714287,1776.3428571428572,1832.9142857142856,1889.485714285714,1946.0571428571427,2002.6285714285718,2059.2,1900.8,1742.4,1584,1425.6,1267.2000000000003,1108.8,950.4,927.7714285714286,905.1428571428572,882.5142857142855,859.8857142857141,837.257142857143,814.6285714285715,792,678.8571428571429,565.7142857142858,452.5714285714286,339.42857142857144,226.28571428571422,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,158.40000000000003,814.6285714285713,1629.2571428571425,2443.885714285714,3258.514285714285,4073.1428571428564,4887.771428571428,5702.4,5702.4,5702.4,5702.4,5702.4,5702.4,5702.4,5702.4,6019.2,6336,6652.8,6969.6,7286.4,7603.2,7920,6833.828571428571,5747.657142857142,4661.485714285715,3575.314285714286,2489.142857142857,1402.9714285714294,316.80000000000007,407.31428571428563,497.8285714285715,588.3428571428569,678.8571428571429,769.3714285714285,859.8857142857141,950.4,1131.4285714285713,1312.4571428571428,1493.485714285714,1674.514285714286,1855.5428571428577,2036.5714285714282,2217.6,2217.6,2217.6,2217.6,2217.6,2217.6,2217.6,2217.6,2285.485714285714,2353.3714285714286,2421.2571428571428,2489.142857142857,2557.028571428572,2624.914285714286,2692.8,2602.2857142857147,2511.771428571429,2421.2571428571428,2330.7428571428577,2240.2285714285713,2149.714285714286,2059.2,2172.342857142857,2285.485714285714,2398.6285714285714,2511.7714285714283,2624.9142857142856,2738.057142857143,2851.2,2760.6857142857143,2670.171428571429,2579.6571428571433,2489.142857142857,2398.628571428572,2308.1142857142863,2217.6,2308.1142857142854,2398.628571428572,2489.142857142857,2579.6571428571433,2670.171428571429,2760.6857142857143,2851.2,2715.4285714285716,2579.6571428571433,2443.885714285714,2308.1142857142854,2172.3428571428567,2036.5714285714282,1900.8,1946.0571428571427,1991.314285714286,2036.5714285714287,2081.828571428571,2127.0857142857144,2172.342857142857,2217.6,2149.714285714286,2081.8285714285716,2013.9428571428573,1946.0571428571427,1878.171428571429,1810.2857142857144,1742.4,1697.1428571428569,1651.8857142857141,1606.6285714285711,1561.3714285714284,1516.1142857142859,1470.8571428571427,1425.6,1244.5714285714284,1063.5428571428572,882.5142857142855,701.4857142857143,520.4571428571428,339.4285714285712,158.40000000000003,203.65714285714273,248.91428571428565,294.17142857142846,339.42857142857144,384.6857142857142,429.94285714285706,475.2,814.6285714285713,1154.0571428571425,1493.485714285714,1832.9142857142856,2172.3428571428567,2511.7714285714283,2851.2,2964.3428571428567,3077.485714285714,3190.628571428572,3303.7714285714283,3416.9142857142856,3530.0571428571434,3643.2,3507.4285714285716,3371.657142857143,3235.885714285714,3100.114285714286,2964.3428571428576,2828.571428571429,2692.8,2421.2571428571428,2149.714285714286,1878.171428571429,1606.6285714285716,1335.0857142857144,1063.5428571428574,792,0
