b
0.0121789954888863
0.009934368665126363
0.004186711242791889
0.015764317053868195
0.00403902258204526
0.01381695685469525
0.00671247158120464
0.01079176186733771
0.013241436850110219
0.007474029942539578
0.012197422337080039
0.0057930885460969524
0.006353927282250075
0.006214668168331275
0.007809096930581079
0.007837036417921857
0.008376464050935818
0.006502066321962387
0.00516899308754508
0.018494405727184495
0.005958413838044634
0.016599689967385162
0.007313231226804083
0.0033579476112336444
0.009571587391535834
0.013449094550358637
0.00923669538515127
0.015341375717416008
0.013217035488730253
0.015873809716359013
0.022040121522482584
0.007989972599055593
0.005479803992759975
0.0072696094096742535
0.018708972587516106
0.012139919776601773
0.016537899604998907
0.01929681271617357
0.009937834773769801
0.009262464227042801
0.015668410375893647
0.011481796622600534
0.010129730471787024
0.009075657378014673
0.010851603520795824
0.010440999941850233
0.009273310776633155
0.006670250902816256
0.004992573567862241
0.014392896901978152
0.0034937569658050403
0.015390069500296012
0.005232401578836242
0.006735298883541733
0.002693908429024036
0.012957485016341775
0.00963470979780907
0.005765535555194178
0.018197431290532487
0.01989302732639947
0.006807259065445013
0.018120580709896042
0.007526918050368242
0.008919436937471539
0.013897114200819462
0.010727686431988888
0.011322864190200262
0.014985564107561135
0.011705600820442056
0.020814159359109588
0.013111896130874254
0.005595284948578716
0.020131803116562475
0.012601301126271733
0.01485039806373711
0.02306531056675656
0.012471737677166314
0.009077899200294485
0.009633314774772138
0.003514636453010898
0.0074175104722483546
0.014401130468655083
0.01135472839629803
0.006825969012908911
0.009318448154380588
0.006952041838146011
0.010560718219210369
0.008200522418084862
0.007105057720348873
0.008400702463491928
0.03283627801103274
0.011289893881817815
0.002849876211076564
0.02130722793546255
0.005321064957354477
0.011676873245203655
0.004773039642543926
0.012149569627388461
0.012819758837513143
0.013980615776546227
0.01457112469211656
0.015486876126695578
0.008826556170655413
0.005898424584136508
0.016410208631606204
0.005831363339678911
0.006612451753622015
0.007463757695864321
0.03106833466938406
0.011239723383325314
0.006620521837862255
0.015147278488154541
0.008135263272023546
0.003187454532030066
0.009691101433506703
0.004867882765057614
0.01467163992760939
0.012395081935931173
0.009002308859623102
0.011607531098769249
0.02466423789580617
0.014314046424294362
0.00917132336979342
0.006572354645876113
0.009048358707835085
0.014265562870052111
0.011373718861423947
0.0032559784941837483
0.00914604998202801
0.013138789962116796
0.010496744077671285
0.008923815899135162
0.012988921681053055
0.017238821229370736
0.01252443200373892
0.02382692157189462
0.0058346892572608555
0.015615514209852166
0.006782658996536553
0.013344082626171844
0.010476983847353752
0.020993460098276986
0.008118164161438433
0.006101634881530445
0.01446960312896768
0.01607928836589328
0.01566926484779457
0.017453007711680693
0.008465866707138055
0.020381316250110894
0.019988002553586213
0.009792770663452539
0.011843909128569988
0.019408490665078264
0.00696496876415733
0.007291357647127685
0.011761648486442048
0.013377406448290097
0.011434062832486784
0.007926927831284899
0.011788219991292362
0.0059386466716633765
0.010286705870711833
0.021559063692988868
0.023568836644445
0.008062346643191578
