eggMax,k,tempMid,eggMin
50.077013229366024,0.7820853064249934,8.529074424700577,19.150013403946687
48.24582293341357,0.6987973302281963,8.82939235368626,20.686248641290362
66.47449314935639,0.5529380599004092,8.312292013066674,10.78258104716795
67.68168385420012,0.5021442875394432,8.295544927926818,7.907301640003364
66.23777904967771,0.5191627990497415,7.771428758017578,9.947061308490143
63.92168703447379,0.6466918822430016,7.96406515815433,7.891878445341845
61.62172902204707,0.5657126884204507,7.46815452913592,13.850665788851575
63.101433525693906,0.5060998068221448,7.946746784703269,8.64680394556134
62.987514539979706,0.5280195767467301,7.85519401443767,9.109443006462214
70.25663033253105,0.5368455443281034,8.628635844967167,8.5074769086687
70.93535406470411,0.5068661976759853,8.480407330973648,5.996845933287839
71.59703798908438,0.49646179411395963,8.56309820468738,6.116466472493019
72.40543861559352,0.4473351765773866,9.110812158998362,5.584728952206034
73.08051090036454,0.43023729981034825,8.736629510888157,6.3768001656970705
70.72255502983397,0.45949779230300825,7.885543621521589,8.20711390989846
64.32499357668736,0.5428210753584004,8.02602947492507,6.656219423618047
62.17112945118616,0.5012096448968031,7.926109243181528,7.228029126129212
77.11820235432613,0.4865590484312568,7.864003443060268,4.233061574008803
66.97422710594893,0.38539667596559596,8.082492531581847,5.309524725817252
68.4973120194977,0.384748367702639,8.015739168870006,5.5572594309137875
61.282267191602685,0.4958154318520657,8.600262242034237,13.782531349466975
65.14618427298005,0.41803164557581396,8.106962307897128,10.063852118357769
67.22237838782704,0.5470903539773183,7.805549497912017,7.123762954253062
67.08660038607734,0.4713092157313101,7.820243068881499,8.965506258551411
58.52701993974571,0.5632150481298549,8.163033346391629,12.637901670083602
57.73007901290983,0.5363708273897204,8.25917019904273,14.267714793403657
58.472606785502485,0.5971013034957561,8.010988548511197,12.84623841031662
55.78210265672977,0.534817620801112,8.11780701591664,12.499115884333715
63.621946691299044,0.6059797742719353,9.57251434249183,17.29376495325736
60.021997287507794,0.6222844482032978,7.936336313622018,12.267792491817513
60.49503308370651,0.6862541299368903,8.520916054815336,13.105245491632827
56.08226829913541,0.4577538880589933,8.776123122513408,17.323239008664434
55.75371812185837,0.540964607607183,8.374177504933574,15.329762529409233
57.297673284988846,0.5794550801801855,8.528894533859622,14.642594090693347
62.34489594990282,0.5731877090983309,7.61405680776914,10.696720136359675
65.19566973918008,0.7065076623914827,7.810582849838404,8.960915366391632
67.64813936596109,0.7065763662196468,8.062368045004325,10.786573314335879
64.267135723264,0.5002778170028781,7.291465140422036,7.24449161358408
66.06094280019192,0.6160351442047295,7.159393991715839,5.439458900213367
62.6362565251933,0.48271084471879344,7.639881582506608,10.431502727631642
71.77968694918201,0.70723553293373,7.805761899733475,6.28713552066751
73.14057881962457,0.7670318727850993,8.645304239163732,5.035131197624833
67.6883767339683,0.70012049331901,9.730836818326257,19.719054294568654
67.26781415840873,0.6419195281555585,9.738683068848944,12.099330613516708
66.17465417330658,0.6538534117810949,9.735530136950704,12.777956773962401
59.8505262067947,0.5287870291662183,9.348399385591318,15.964569329158365
60.855277653511614,0.4489789270557579,8.575275775321947,14.822732038051617
62.153883947897455,0.4762982811522021,9.894224142210758,13.29717909739382
65.67901780407539,0.559951697518463,9.695759209449243,15.8071533872181
59.05643701834574,0.4681713778501395,7.89905465239641,15.36303298900928
63.74119407208434,0.5855185233215411,8.097618435902701,9.781545981957466
77.77948241050879,0.42301396621679604,9.272611165683296,8.044511147956243
72.79831095566156,0.31689332924365204,8.891413874853644,6.795428732954223
66.35423884087467,0.5718218220207364,10.690411107292858,13.316262137901175
65.26993177495689,0.5835141372370526,10.94961892552873,11.156551520585186
60.33688420436428,0.6784266561452452,7.9964952833037835,14.902549294507159
59.813783014671756,0.6494744400070336,8.081749372917347,12.405913659130379
62.50982413037529,0.4645553325771843,10.240814755917974,17.532212825330646
59.777261537964506,0.6531112307636847,7.314240445893351,11.498063580405262
59.82414875187924,0.5599078575249572,9.33269735058261,16.339859524750324
57.089695952900534,0.649564386014453,9.381512179001314,17.748538768633342
55.9859679135981,0.604292912151001,9.554810568963614,18.99228413751193
58.60519665758084,0.7060312796025628,8.963542741828867,16.44743730875936
53.355225609916516,0.6918976173163334,9.21067634943393,20.176131050330877
58.59498392762849,0.7214361888204762,9.273855665850055,18.018450634751012
56.45678816793318,0.645926543192251,9.716918403514462,19.230725493408087
59.085392880478324,0.6609331619401303,9.57895078631141,16.62492007855722
60.853248599929174,0.6761325705238179,9.877026829688477,17.936087006099378
58.42385212902134,0.5509949685816173,9.544005610644234,18.650973236447026
62.776565321677054,0.6839841905181501,9.061172945464493,11.875985120112285
71.38353881751817,0.48502089333786147,8.503098824850992,5.174787648347829
67.33099479778883,0.3203407201086576,9.40624128393617,15.272102761974612
74.51452896512836,0.43148291149050877,7.389088644812804,1.0217873828321231
74.21051493196221,0.46607289274868813,7.543072853479864,1.0034815966926927
74.65280518090503,0.4723076311639091,7.418555932152192,1.071066049212439
73.26052097542443,0.4289425123018824,7.535824484787402,1.5289083647024122
65.66197184445723,0.4011400133996983,8.688264358038328,12.829957114881493
64.94607931841595,0.4130709960278831,8.626474593967624,12.020024959396801
65.28242632866066,0.38934262165295574,8.58028880567238,15.114745995254628
66.94730225716889,0.3772491247557985,9.175717895290067,8.13075677729236
66.58257515637206,0.3754385258141803,9.064566201632328,15.080683324056423
