a,b
-6.631996114178314,4.927766611932439
19.878840675606398,3.2337217426715394
-2.704369451176511,4.042381141238285
3.36994500750329,3.639417983092752
0.7065531449357465,4.60346446608365
25.60500628790816,2.6071535785317046
4.300682209990619,4.246253339640531
4.676418747535358,4.146559504795298
11.209478664488529,3.76854391362096
8.399171239339715,3.916840261133355
12.097560107447293,3.626817497061131
13.125607065181576,3.11211733757938
0.7845788456963945,4.560728222518747
18.988018523823854,3.1529158162646995
-0.8598991317219387,4.463880406337707
4.055720964180068,3.913724802861722
4.58402839076404,3.662260944535419
13.376774582570675,3.586672353024591
11.052119815878918,3.4710865784389444
18.549335632213406,3.104906432456982
25.39855602299762,2.4739712310296467
-10.079543408896185,5.055530572181477
0.8970602901296658,4.347577598751596
7.860926118748701,3.9713215872247964
1.8366550191541933,4.190102714804315
20.043446556528323,3.2580355636956004
16.25871728583214,3.481273220145111
-2.275807169672291,4.435541869598487
16.351650213224737,3.270483474428281
-2.4674858543909863,4.897108288126662
7.134694716922738,3.745935070444083
4.035717285226795,3.674022259669078
18.32407548576768,3.131880253022892
2.487819387714694,4.614895717614195
8.137189533196675,4.341483885814361
8.112072877898278,3.9489826585124796
14.14921446290468,3.5461785673696222
12.065446600572017,3.094035975777799
4.441288163170974,3.6567452578418242
3.9761025147731743,3.9725843557836953
14.296093869554028,3.459422222286756
19.9505644920704,2.8521986838293856
-4.400851997203084,4.49220945376588
-8.327759913099747,4.628941469934791
2.7723784740307167,3.828480341733908
15.198439001392195,3.5618639344236076
16.000675100075284,3.605435622176748
13.321832447614959,3.6303589895908113
12.751002411650404,3.6778687260775444
7.721282824261152,3.823240321466013
5.668865734660322,4.122152964254437
21.468585018040656,2.654617607441006
1.7416520982671102,4.477483556326902
-3.5555792034275058,4.134159994064177
11.21969934029513,3.5471955006830935
-0.47334659969283877,4.6583295095360775
17.045618938252915,2.6936981949476246
12.515884526982767,3.2819963886890275
-3.8555731672310714,4.1438122658555905
22.405473582135564,3.150857360323846
0.9445328744891484,4.171018099422476
16.36723653516556,3.944464756584715
15.84624959404443,3.950285428141384
15.238852954215147,4.1725049509956325
-8.462313766848517,4.496975320777245
13.263163077464931,4.0218734489272485
7.769278674720653,3.6988030994340977
4.358619542833807,4.006640188729934
-1.4158214109246785,4.297934119201489
17.997999676374533,3.0929078950616655
3.578271188200837,4.431526606143256
23.25334346153487,2.5856387467068975
-5.701505751958308,5.811050424773391
-5.701505751958308,5.811050424773391
15.573719692430224,4.00195751203266
13.767106907039427,3.9515845729004417
11.445412292486601,4.275115414011108
-16.584441739788332,5.310218307048286
-17.86322205013378,5.505946333342291
16.4905863386455,4.517967336529939
16.17484908474762,3.39924197020762
-1.3807759161849305,4.711416963745021
-4.9359487726618525,4.875046191077414
-5.893141929586484,4.761549884926513
15.719516636291708,3.4037411017177046
1.1739485723974639,4.518133701882446
14.241917504467025,2.971578241229487
12.685903235797078,2.919384169970763
9.476714694995074,3.2293051480854573
31.130404317477034,2.2799711442513573
17.666042407992386,3.182175316082793
-0.09603804640072866,3.7123893134242345
-1.3662649707827512,4.051211133861018
-2.3838746397868107,4.277708789563497
1.6483021785015524,4.12870367098415
-3.1412069656973927,4.7161729244148445
12.49600494404551,3.4955580826507364
11.637320025605796,3.747327280973417
15.396654970451564,3.2148168754049604
3.171503578185792,4.184538426850508
6.959324673215129,3.8825810833115995
10.216532093886848,3.4428908085677525
4.117393306086015,4.11870399046037
7.899942773490579,3.6725717218915976
6.804277844378703,4.08479842676765
25.167431583191558,2.5831364299780657
18.540492606550913,2.8760614500201203
3.8131457937567532,3.898020245603136
9.452769480508287,3.6197677961868746
7.872683190244608,3.992469096702297
4.492070159696333,4.362301889177831
13.709034877261935,3.7307372322493544
-6.62858773995778,4.462787749404869
-10.467549092127875,5.032195033200451
-13.505914702943898,5.0867160445212
1.3720949642632334,4.087176186775058
-2.713422834429487,4.023719212387076
2.436410112832988,4.50923728030433
15.566190110632178,3.174120022236786
6.580110256285316,3.9523248625518335
7.722380695808901,3.6090642477827664
19.05678883231166,3.044630226622308
12.968758376474035,3.2517961166850156
13.76805952207863,3.697150670234694
12.165114765693659,4.2585457284914545
-36.03056784827894,6.687259242475096
-39.634713284772495,6.9317066682473945
-61.04691418664477,8.041732977972353
-26.374440186240292,6.266079724863844
-20.40597536333795,5.8912813910637345
-13.0694783504388,7.131610351575712
-28.391010181091744,7.903059223983605
-15.994514919300038,6.084173821776161
38.77732547118994,2.2613271573566385
-0.5905296268245905,4.443764553652621
11.70000578090216,3.2487732785177243
6.209566286981705,4.233503600384544
10.82952374610776,3.812237207321969
-0.3448516586997812,3.7389668267551337
14.966510327452049,3.860619050744961
17.543192213870785,2.6091322421439243
9.027729923508026,3.8481029837423812
0.7573784621649935,4.6062298203882825
-19.3602666915312,5.989340531014716
1.4269554902921158,4.134570272893214
3.560693541531016,4.013491183124602
11.077969355354902,3.517659876120378
2.3199116318662902,4.0583389356055415
18.32072616892252,3.893541324218667
-10.659614959746364,4.7561919732375975
-8.161958400382574,4.5195242701305505
21.64391459914215,2.553603813439416
-12.300459441877578,5.320548370584962
46.59876579144594,2.599282622575192
37.842521859413075,2.7122988291157055
22.521764957311944,3.673748702672139
37.73716158374707,2.1430827030994215
27.73583956833754,2.880066848024066
30.341012515894434,2.230663721811869
24.033765878743743,2.6964167196699456
0.7583952493336312,4.559857147106331
1.566139056949801,4.210567976617958
19.3085003358067,3.55691408864271
21.942308808200067,3.4842371258012923
-5.281026730456908,4.399553184020891
11.982581605053412,3.728388587523154
8.437514403662469,3.9164409819369146
8.985039650329952,3.862181983397867
9.770618277398306,3.7167661910040932
4.520487612448136,3.8962460184045082
2.459233191371311,4.055534447852496
20.99562269909429,2.851510957604299
10.787293526667177,3.6380313185812017
5.701856282267244,3.84560148814669
9.223419995773916,3.5991147928765144
9.57605769688736,3.78946143161983
2.6486088386301105,3.9824109519264788
6.517332811894747,3.5834620782270967
8.358604209621468,4.193746913118914
6.67532573199572,4.335385786231155
9.521197670540069,4.247688548081036
12.910223233205755,3.222547451708469
3.417198841833212,4.115393451695991
10.746800875625262,3.470583468107827
5.860717791752073,3.8974611677821502
-1.573807167555735,4.54689930354746
-12.631861466754522,5.069736155935406
-16.37340730762933,5.472842585271974
-14.410843170430752,4.979914043480489
17.19744522727565,2.763468099114956
8.178623777050255,4.256844134398934
5.945341680390747,3.6760447725975745
8.831966767775988,3.8851245056793315
8.730602123619313,3.722631767396479
5.255706312121298,3.810907583390197
-11.157473461449285,5.546436653534832
-8.861315792712098,5.475419216833573
-0.0721752599901464,4.908157270852011
5.886260466840966,3.5035118249765658
16.121562918778906,3.5304880599296116
-0.450978418502622,4.949464133666147
-11.760760170048101,4.274982409248744
-6.121176276135323,4.2516292136002205
-1.1307662420365148,3.770542962851421
1.084160454613361,3.470448933862106
12.956515513307409,4.5472046598351
-9.682197277552518,5.656651728896095
8.41404874024132,4.011410354211533
40.703612370787624,1.2587677752099478
38.70780424785519,1.4762709098348294
21.84670230873794,3.389468501487525
21.186603423234462,1.9830579686056025
19.315833625085148,2.718093160409756
-1.2781922790785032,4.425218351588863
18.122178880351214,3.1490147675425826
12.519932769454748,3.189462828502252
-1.2778129855040135,4.695267447255594
30.622769013859468,2.799237872529353
-6.885238018458537,4.2845857285163325
28.020421003427913,2.9596301442671766
-7.8214090343926514,4.349231633810372
-0.5340959866543997,3.8410698840954742
17.737973812582467,3.436815913324365
18.015026199806663,3.4648209473491667
11.941475721009887,3.1882623956518032
12.699561333327921,3.35475647784756
19.204926958646347,2.9472483063211956
-2.9930545931135057,4.483140778000559
3.833118240965767,4.124034395444867
3.0273241807611058,4.294158550347581
10.979088339258688,3.3990170440355407
16.067986964739568,2.6259306686211756
-12.710272291669902,5.503973690755383
14.34879263218317,3.438776121992423
13.002095518904916,3.264399727805837
13.554647357440423,2.954683355321235
2.014235699524299,4.503103037683942
8.82492518586119,3.3611656197378506
1.7618411555238254,4.460240996388007
14.436363050364669,3.2296611415161105
2.240301804673301,4.352611096963681
13.505195610742824,3.141130293875574
14.269636936932777,3.1184448117168304
6.704494046095775,4.10323119039235
5.1293602573351365,3.9948631123617204
-4.344397187523143,4.227785084472996
6.570760030385351,3.9245087918065322
-2.4011636739253746,4.317422641606321
7.60901067128448,3.839870540543696
5.544486448288133,3.6485692143444513
11.860071344780934,3.753756239163599
10.840807694343141,3.5766853928027107
0.20552640546830503,4.450080229601149
-3.4831456040561264,4.764983671964414
-7.976524938740347,4.983974689206652
26.416304180099296,2.656934508080445
10.24259456860333,3.8458618961897066
20.42368006032764,3.2403794474163496
10.811055726599896,3.799627734023295
1.4515640498333369,4.233853377316026
6.199290119754707,4.568856056757645
7.3445904761861485,4.257871205525599
3.242012890695541,4.8764581876888
-12.523592438244137,6.456393921306291
5.65395923242496,3.222054067490833
1.8435351165697114,3.9146538504032105
3.52258993965237,4.07741503214808
13.324557842669499,3.9936083353961522
16.482673566903145,3.7623326642192776
14.2005032085385,3.5932653489231905
1.2026323645509223,4.583063505263002
10.880237931952117,2.865291441041144
15.523997480713916,4.05680670494997
14.050963328707134,4.055407876654191
-10.031385934211912,4.847727948918099
-20.919680969074967,6.522755381988405
22.101455107890626,2.3312663101886177
19.36727928390009,2.852875508885539
-8.762356359333168,4.909241972257025
-13.344589857649758,5.445470188800909
24.605543603088663,2.977969214097259
22.462969447993288,2.947218869799641
29.219372515808544,2.00977620540776
20.599551675746554,2.5333711170650504
10.466830552513784,3.9501662412873007
2.883976731667623,3.799394328716024
2.691678072950822,3.956603724529525
2.5462920834200986,3.8861617849169985
-0.3303427518377333,4.272007595487093
-15.320430315095074,4.946746030123728
5.299020915564668,4.542018349962467
21.695291805600768,3.266599587376508
20.318056873998707,3.5370661769260785
2.018372146670103,3.9275262735738368
7.208116802793015,4.001293784933836
7.5182982883316996,3.6451704441711654
-0.21125447162534527,4.223179465824986
-2.746152145343082,3.737622884743804
5.31664950295913,4.6591214672153
0.9563936893033187,4.37165658024046
8.757925290992453,3.8192279582727884
2.229127679776049,4.343669775344023
15.827973636659515,3.1595913263895663
18.727964273819545,3.054187248811896
-1.9788729956143385,4.430413592748065
-1.5776763452519091,4.526983347659106
19.247263432491934,2.9667044159405087
-7.095350017589986,4.879751552053467
-0.4362888119652055,5.039897088493283
-4.248711188222309,5.296084074498491
-9.271890747111662,5.821188602993706
25.0601992635685,1.9935490189224547
-11.310625318466371,5.703691977324975
-10.772948388139625,4.716018457363247
-31.514746845322705,6.674245423769701
-38.84389727765588,6.959766665853578
14.079659825517652,2.92159265236727
19.45295804114369,2.548563948024766
8.405546718378524,4.096185560703885
12.241333646130741,3.1689477622999727
15.673307209633819,3.0042061855531905
-10.525830033297325,5.4126755784229275
-14.01369038479936,5.889787294868679
-16.48674577807173,6.010735905018711
-4.200565551482157,4.423513330633343
8.76521123816778,4.069700895575041
7.075282534231306,4.047384978614157
9.934272075670414,3.3219691465706394
8.731383775551556,3.434140676868273
24.892485002251547,3.322614492656521
4.458527856792593,3.994364070779505
3.457501910274992,4.148091507124084
7.276577234773029,3.2978022823837643
15.673319501595827,2.977990438638072
12.86285763116058,3.120513756502463
12.240343556168654,3.5039380514089684
14.847926005377424,3.391163809149277
2.2106551086291333,4.204318881995282
0.422240887145783,4.433738176981954
9.70742735977467,3.6037736393074233
10.046465833429657,3.601071915885585
11.202741601499454,3.802866728635869
8.71101579590939,3.5248964107483283
-4.844313008896485,4.438693404834855
14.08521587332634,3.631760858893519
19.974562873673364,3.0928898145888644
16.984230639110095,3.3421505023840465
22.904133011066712,3.038156262920767
2.565602317221689,4.786016076846389
-0.7708406724616808,5.014991322777455
3.5284901608386576,4.745291707709369
22.717300250158164,2.496983289866931
11.9422569191537,3.0970207988202354
18.972073739051652,2.8797021239572067
20.56434703283172,2.407473636960297
18.985898425335364,2.6683760211263055
4.712375595889242,4.48160642879966
15.010469191542896,3.1025061744448745
11.484685025376372,3.4282049929596012
6.463328401271603,3.7075187378677588
9.535462035209001,4.067471491260141
17.411356854638566,2.5446276533255636
21.64725823455845,3.4007187958511604
20.768455445820315,2.725551873105191
-4.285324369533036,5.166981300663353
-1.8429343304753303,4.519085155558635
7.400002672058818,4.200249811348524
12.42156225126633,3.3263837124049846
9.045111836914622,3.457177702597353
4.158702519791596,3.819023491110355
14.77033745743779,2.9402106796700034
-6.5789799978117784,4.89468187194983
16.34530030590988,3.2741098825113113
0.14468038431338925,4.168868353368511
6.775147723310091,3.5002002682533337
7.269862772921336,4.213424969277695
3.3156589647827985,4.523872375485305
5.445187853430021,4.2519604003955
-6.204477691470565,4.918096636044106
-0.5985466377820217,5.0795931184570104
21.134004269165928,2.9624837787737466
-1.5344834536668301,4.014606523307699
18.627110943702,3.698667396509321
1.6845862588986265,4.019199719105137
8.067852265164312,3.6768380256707958
5.972346343266821,3.8905965660979627
10.775413224202616,3.43019438911644
1.5803605139596044,4.2568793785598835
2.2712894712174503,4.383960450714669
4.459622411572063,4.193788615183526
18.389565638569934,2.8704998021829327
1.4383649427312548,4.309670607625214
-12.289564151565045,4.753041277934163
12.144872416919526,3.1947807535690083
-2.434037113317494,4.222906133367506
43.61302372391542,1.9425891372481676
14.197775073650867,3.819086559134462
13.143971661745667,3.633022370986502
24.122374514606967,2.8887170758853267
12.747246656586519,4.202176099411659
10.507827954382158,4.019906715128118
9.220023038535778,3.8427688316722897
11.777728637793139,3.697833014637804
5.029888466929542,4.0117034708149895
0.6265930348024682,4.2998998424595225
15.350631770870663,3.1225767400676587
-1.365329618411522,4.557713059596816
10.297433788568924,3.362247164733448
14.243794736250578,3.562285367342188
14.184266396729491,3.363943978611847
-7.312600591750645,5.091854532647072
6.808854345882629,3.524884991107174
18.206401540775246,2.783709104853957
9.687249660792297,3.623944275081938
7.503008795488476,3.804014491462975
11.481795477979205,3.8474644066842387
10.41872945193628,4.0115960290719155
5.769995323817838,4.6430621034668915
12.758807158158213,3.9290666526330993
5.449800874624032,4.192825091637579
3.463990098954568,3.795147171693103
15.835735656094514,3.1667913965335757
19.01092551543718,3.067458810562321
18.726087862309335,2.8858721295293606
8.153256448863907,3.9275022120825676
3.1953854863570683,4.015122252195398
13.790245177367673,3.0376319819889392
-7.111319891446065,4.906344119853022
19.168717128357507,3.179747855927192
-2.072919853625031,4.801832789376853
-5.5991167402276005,4.25037814267734
27.139787722653388,2.862202209831961
16.392292707599196,3.5812953933984386
15.390789202370513,3.772776746883879
11.19387873131354,3.797703204591813
-4.850573231692316,4.315627751480748
6.928198534847482,3.726408751472135
9.299150021572352,3.8449576595709076
-0.14056802788076794,4.349521055906467
4.08394270347447,3.9951820409113648
8.049118682006466,3.579830046131699
10.141905847239926,3.303443458572169
2.6943534987309405,3.9323023929332863
-0.17333811724641635,4.269270434625654
17.03806065129612,3.3235446742153463
7.03128312574637,3.878907378100023
0.3017730007447028,4.478792981924478
20.462433786710456,2.903882422717777
21.844560335643564,2.591560637029031
25.477085904049712,2.12475160506079
20.591573760529773,2.2834242205518684
4.395004149822071,4.274744542855944
0.34483590033477185,4.277579754512204
14.520876039918925,3.540675030890737
-0.083116419764103,4.431259139716998
17.176250217203503,2.9959123122598155
2.0410048642670517,4.404737763179014
11.124079908906026,3.8142575120267823
5.068249472931058,3.94237186047872
12.157374116430958,3.446935793637771
8.171502932756205,3.9585775161013737
13.66032322501352,3.108331591889692
20.926057182600786,2.704201636129101
0.8254587571732728,4.237009564088467
0.15561924858764087,4.209578589967632
5.05679099696048,4.078112157102802
-0.6257485665239031,4.5797658074235
1.2367429461598007,4.355260090993747
6.634987641247378,3.5612545479450213
5.601979112438038,3.9353584320482162
2.421788427245879,3.9802452945994076
12.676516482508418,3.4269143375867137
11.83200862612857,3.4336688204987578
5.977064240434217,3.9539027232005
1.6769328336481308,4.055081801011051
4.4619799942426965,4.407737731460296
15.91217344790843,3.649357558270931
16.532655590454198,2.5299643770858853
21.937974696258934,2.8385504829103687
19.884560655672267,2.873938687098412
4.580690554479034,4.36313678673206
28.830066711004967,2.309370528634493
20.690770695745165,2.745826157793891
32.165624755322575,2.0965524937132045
8.521614188734901,4.083071476965969
8.805522338498768,3.049391720927837
4.262994629496248,3.8737404326154494
5.3508813087686065,3.8536261269423764
7.7232282264843946,3.6339196363668713
8.89595871832477,3.7705904647809954
18.02007539939592,3.1187535389089103
-3.85283776897176,4.6213629449265525
13.149899811384309,3.4974202620055235
15.045313716594151,2.8795115950358863
4.172276946364725,3.760412721287998
14.010004189720107,3.455456224673803
2.400499290611819,3.999953033004093
20.237982718998225,3.2880498817406636
-3.777232445288014,4.943010172262624
6.174179885615672,3.9371423865016304
6.37341685308192,3.676935131001625
7.338718143620731,4.189027169388276
3.8585149359124884,3.9914461000196173
9.96241926988371,3.879275094380516
11.350659818290474,3.5220247267010105
-1.710831357776101,4.184867371949699
19.065371952041133,3.205004824106295
15.99043065799939,3.1275774828639005
29.108196451670096,1.8899406338557827
12.286960180304824,2.7907300824808248
19.696284226390166,1.863109478847159
61.07676063879922,-0.11608998140835092
11.054599114397142,3.3598188573995285
16.719081276271275,3.009368741883403
-10.203351162248971,5.167831590380781
-1.597342956022949,4.137268128405358
6.69630165559505,3.3892392515169876
8.286803922486563,3.526682739764571
1.8783928409561028,4.137174729953808
-7.055815361475645,4.65112412405225
-5.283837135339631,4.6081091325395285
14.208479844778374,2.978236825554249
2.111445309364825,4.388964910083519
2.731034564738003,4.343142532580948
20.07168779938103,2.6225401901608065
4.8534049608480245,4.276045861194985
17.554119496076623,2.9714811434120736
30.849071857953316,2.3488142434540804
6.641430325766329,4.558238541134389
11.451937007493207,4.119248702950268
2.592219282732188,4.298883461465383
0.1402582636080183,4.099005118785434
-6.4073708919865595,5.123222815913047
-2.315713136197388,4.364975243326388
-2.315713136197388,4.364975243326388
13.618836481067305,3.6511533584119498
25.367081979827525,2.9952849522519758
2.5479447988741057,4.099853576514024
4.981847568587554,4.140067346627751
3.2470180080940167,4.269714456398448
6.507113670242923,4.376377153887095
1.780616458736695,3.6861868897070464
3.746432401370413,4.1196512088293495
10.105483472278493,3.876004916582224
17.51559558069443,2.9042300460921853
7.136869317074506,4.174631341690424
11.109700706901513,2.9330024059011413
10.096108911997483,4.700390893184639
13.128612433114554,4.2019397084696095
-13.076922680683083,5.079829575102902
24.188237821071287,2.4772834531867143
28.686194529332095,2.2344271288311353
73.73416748280357,-0.14802209502370012
17.31625207566972,2.5978869339245474
-10.701017837232733,5.276478889711904
25.437332350724223,2.519532139324107
5.539302312194977,4.322963502988428
6.004689084058526,4.354875195672361
2.6014161002893275,4.739024579926465
14.708490750156301,2.64424633387583
5.108912748396612,4.436327316246318
16.563090359519755,3.8483410467918695
-9.76907557350853,5.446899613771994
6.756556867063821,3.8558619449086775
12.239768130793145,3.7706971396019853
3.836205802077579,3.592078345640421
14.839360295849609,3.0022968192935924
3.600588697459564,4.18402910182256
15.39827182860413,3.7492562436065477
-1.400980970341834,4.611826010144511
-0.632735486114882,4.515562725858849
11.794841253461989,3.9083094034290515
7.198264636420724,3.2593387074896154
14.64660126874655,2.8606946146368046
17.115179605328045,2.7402201202965464
-8.79774692690684,5.3430242525202845
14.253919234681533,3.3732536850461674
-0.6509268326496453,4.64243895924546
2.969341893622719,4.316390287631181
-0.8091216464439341,4.757957273726685
4.7557708987544345,3.889257202222106
-0.13639904567577332,4.155131454660511
-6.879552697161948,4.78962429671064
19.338371034883963,2.9558675060979
1.6629523201077632,4.258027674087643
14.3150201656415,3.229491994085388
6.7088709421150625,4.1902639210782135
6.450642840665736,3.606761115703953
20.883402482591702,2.48450806181802
18.04769939462868,2.750405144657759
-6.189621638004134,4.8128443271144326
13.12521011176836,3.0747882682627248
24.373179695107424,2.765701043777753
21.881550065689325,3.2941215900913985
-8.135904894817081,5.364900125008695
7.04559135031176,3.6601282138893803
9.09467935934967,4.046092683002654
11.312764768258276,3.6895993762323913
-2.8408707185851583,4.695090349747666
0.5426095816317513,4.2819219684107335
15.51915880413641,3.4039654468116955
-1.77633410711001,4.650411318622709
2.0885618644809867,4.437857246966632
2.5349683525308393,4.465021891344203
7.826717203504288,4.216542424216645
5.358691158251773,3.4067082926211047
9.546087470806448,4.1229286933273395
17.203079775330615,3.200694492951563
-2.625489313203815,4.4048093541596804
12.872629652689106,4.171343495330753
-11.225810211500445,4.427587833427144
-8.05550354004744,4.194639780375691
6.792574282443859,3.377123788396323
10.90318590471471,3.0765961652597458
13.30642655617617,3.1074509913031245
10.415104224083386,3.7542688532064363
17.686494283380554,2.7923455209878805
14.699218341358232,3.0601968592426636
-2.7156957937590036,4.738638270261395
23.857210518764575,2.9929759313064226
23.857210518764575,2.9929759313064226
17.557196959482347,3.394592842310998
-6.260177068365508,5.183366532977452
8.800561249613978,4.288481777818385
4.061459234601038,3.5489608800942687
8.092597865561217,3.3062991075236114
9.131988409809118,4.0252876340375225
10.157523723707975,3.959783895825807
10.571121998773407,3.4484390732839514
11.85152900860534,3.109218030984165
11.85152900860534,3.109218030984165
6.577102756660182,4.124651768917367
-5.6194948934398425,4.834755728603128
21.539140576586682,2.818584820800817
10.908044327812455,3.453313464911902
14.442709418387608,3.386549127655265
-9.833934254954343,4.913445854249345
9.121330562525408,3.7554172858419923
0.24629846036380343,5.03224333322661
-1.3928192541962545,4.334248591508343
15.848589337191328,3.2776896660397163
1.8948125542441545,4.019201036011258
-13.476862554512294,5.286014243421872
-7.306402026051529,4.875137581182752
12.450310384901279,3.523895145184814
10.798528946915752,3.451053469655357
18.603303106567623,2.763733093144716
-3.3348915450832735,4.880130292702678
-4.910893696603431,5.13157551112512
18.180292219382913,3.844174697691816
-7.9761896079159555,4.526806998849993
9.509030080638716,3.5647487754028395
9.890387720086359,3.259416694729993
7.149776594154808,4.363108533243971
35.238823086662094,1.7513087886446652
35.73936376337132,1.58046364761236
40.1402422503822,0.9302492945987797
51.82096453454498,1.4741100746208788
6.8088016404045035,3.810607710491761
-1.0577969013691941,4.582082996422997
12.959914064665114,3.541561880960227
23.67322488975556,2.4255890082370724
19.86139767588504,2.510872814462709
12.443230812292164,3.2369170713354327
-0.027582764350306377,4.636714681069634
10.187847471120186,3.727334225926948
-9.776572627417835,4.4325459800255365
-5.774749183879685,4.844277696363165
-10.344789281884125,5.278030961168098
0.3970159753831837,4.504158739365991
-1.3224739925468967,3.9772334778654685
28.93239427453707,2.3042921157795164
18.808853784355364,2.9088728257244547
0.8288350940278448,4.076802448413234
11.589904275444425,3.852704111013305
1.0023880532337373,3.8190615377653687
11.748427672397888,3.4227954226253097
2.3721139452622992,3.694705835760105
5.193675238677081,4.465576351638237
4.273832288698593,4.566560428857887
6.651050176936927,3.1263321528289376
35.54825842652866,1.3456152562311932
33.40098533665873,1.4182880962406876
16.500371040293153,2.9166738729229165
11.513274397831736,3.0566265694747554
8.683865785846017,3.164723042390098
8.037509912641113,3.2020440295755375
10.459137839953748,2.9061262109854415
33.56558823537348,1.5643486198035468
5.530533849007767,3.3433328220198018
2.163788013658973,3.293998046459571
-9.812840598307119,5.2893705422624295
24.346401990729333,2.384027872684426
8.479097488171938,3.5703087598576975
5.720049006404274,4.0424026655416885
11.362617632667302,3.589777727883259
-1.364847149453304,4.090721574092858
12.16747577245929,3.392639918914186
8.740710123886224,3.978130803427331
1.5245256681200559,5.063552223097021
14.9856932262296,3.0241719028208762
10.311975695033212,3.6141170712417234
2.031919195107733,4.469974522458223
11.60235692651024,3.456661536665624
3.312418293372403,4.206196549405382
4.362799813059418,4.966628188622308
0.8267771582337105,5.22248582598062
-9.12764215664722,5.811012128221113
23.29614174848728,2.7699546557500208
-7.770572086814958,4.850629498314647
12.01620068939883,3.5611148870165263
8.025506278304334,3.9176647089598013
-0.7890496995182801,4.433105456959512
-7.141697226709752,5.148726008145006
-8.372484935412892,4.828520490501915
