Intercept,slope
1.5018697953231892,-0.015138333466839921
1.6339138200037124,-0.0224249328280592
1.5268439047713045,-0.019835324851600986
1.4156269158368715,-0.015959734505766775
1.4293753670843032,-0.0144250063901308
1.4419768100790984,-0.014663002990776233
1.5106022003388124,-0.01674688700917713
1.4982996459875912,-0.015794205374451458
1.4029421714879078,-0.012639846357113224
1.5057298379514665,-0.0160706870524525
1.3955393774091203,-0.010313346227275765
1.5102952180078433,-0.019407979920258937
1.578035922676623,-0.0231079350344752
1.6047811466177122,-0.022762015917293023
1.3367728907117016,-0.010305497019358765
1.3324154121664316,-0.00980968878789518
1.4965355603577453,-0.017389884675374178
1.4354329646064994,-0.012329844523703172
1.6151109870844804,-0.021054301101169216
1.5565970482884286,-0.021385307798015143
1.5096881653679406,-0.01899831992767059
1.3856293333633964,-0.01218313438321355
1.459746624289663,-0.01664839029004008
1.5128960466136703,-0.017761308682691962
1.4784413227929947,-0.016325066482012665
1.5524436928840561,-0.018065377579622476
1.6453729963142194,-0.020975689905868684
1.5985217091592916,-0.02209747276067201
1.6004907473050294,-0.019830148176230345
1.3815104825186273,-0.010454057716101212
1.6972397828715557,-0.023357161271936988
1.4966891891817178,-0.014971151559503017
1.6033043126157178,-0.02023528326490455
1.4076522185733404,-0.014886886738596613
1.5009612449497287,-0.013637981078291853
1.5804494039955232,-0.01888018777847237
1.5493852050732744,-0.018384078454736948
1.5309587319916087,-0.018865531149803206
1.2724487909664444,-0.006527298829683897
1.4729227865294503,-0.013147771963873857
1.48596258823643,-0.01782568744163528
1.4305695436563233,-0.014788674145544961
1.554089624102547,-0.019074363494724477
1.432726412837381,-0.01435821905609726
1.5307972443224824,-0.018929770321901337
1.4642287525120634,-0.0134329009490528
1.445175556271925,-0.014273683402954089
1.4485601977932607,-0.01427991305920692
1.604567679285192,-0.020009683791016333
1.6506580662540282,-0.020546308148637255
1.4050049678481322,-0.01275737511515352
1.378570130246385,-0.012663498390426312
1.3607336095512765,-0.011572323716390968
1.6350971255738984,-0.020153514289058646
1.3676884929620834,-0.01266404413104805
1.5728170253731306,-0.020037219773219254
1.5056577348294014,-0.019714931089905234
1.3995950028769368,-0.014737666920250988
1.5511380635611944,-0.018140961573195485
1.4751134641087627,-0.015745250812776678
1.5793910421287167,-0.019424705864041804
1.5194026042295823,-0.016648439642319702
1.580709287102924,-0.020607605409229596
1.4054444388513239,-0.01394041760679661
1.3471239679895417,-0.009309528841852198
1.5659064856549518,-0.01815518041905544
1.407983588890515,-0.01267555942217793
1.5143685955069026,-0.016547595924508315
1.5427197004900512,-0.018493584460141405
1.5427197004900512,-0.018493584460141405
1.491300148843134,-0.01640696964358636
1.336053746287421,-0.008339370928594835
1.696836539968033,-0.024410514740411355
1.2563946329312605,-0.006094063917790999
1.2664903444500695,-0.006353934663186144
1.3233735793738362,-0.0087730376729835
1.612212715768285,-0.02174560049403946
1.28951824952487,-0.009100069968592996
1.3942888070298078,-0.011311430702461166
1.3760972074034696,-0.0111094660910764
1.3666265196063174,-0.010842914978803476
1.4282616381809095,-0.014230205575234193
1.3962953466902708,-0.010637739423547909
1.5852055343950067,-0.02018787482987471
1.5125458281222757,-0.016826423793104235
1.693631112692043,-0.02480630660209846
1.471086154664621,-0.018325952416691313
1.541793490105245,-0.017058745695917286
1.483397093216168,-0.01515114399461139
1.4939154892570707,-0.016663390257075472
1.4077648009594057,-0.013146065651557206
1.4250997871872302,-0.011909365704767976
1.3855635701784472,-0.00873923506643232
1.7156900744391255,-0.02442395814644377
1.5475812929933537,-0.01515707424737207
1.7357543086442924,-0.023838688705047944
1.5010038354776836,-0.013707667416804903
1.557004092861685,-0.019238717089174205
1.4213578960550763,-0.014713773698308693
1.5322746919790888,-0.015896477415628767
1.4870856265261423,-0.015923528647365032
1.4675454885489776,-0.015279422102460527
1.4634299350784494,-0.014702097980375885
1.46612301744241,-0.015355341423339807
1.4529524157595834,-0.015042344411263859
1.5786124620387025,-0.019279095082587537
1.4045728082916036,-0.01297708081008999
1.4451003798500484,-0.01250159324693758
1.2549601715532381,-0.004557765087457715
1.5099953891858535,-0.015538648945541638
1.3641293297424912,-0.009655871609139896
1.4614850846265939,-0.014573221705764479
1.3883491278925175,-0.014225325608895889
1.4294510035134962,-0.012858326176024962
1.6285658978424897,-0.02278275331184258
1.4296409138985746,-0.014789376500995977
1.4146315644622494,-0.011333749873106858
1.4189052633294712,-0.011378283485929879
1.4977993767101585,-0.015567726206268725
1.6267880646144264,-0.021790459450890306
1.512915752773602,-0.01679554686701548
1.5783443558790282,-0.018884147754929637
1.5706292260357404,-0.020590307678387803
1.472056226606488,-0.015584308977488172
1.598741233837363,-0.017652341495413948
1.4357647315842328,-0.015342647464985721
1.2993767059613726,-0.010451630671127771
1.5124421779281536,-0.017113127686921498
1.4628172396424548,-0.014841849825139787
1.5235767356662295,-0.0171869552213728
1.452721182698156,-0.01474152138030056
1.5101768559312594,-0.015252637017879296
1.486711039055709,-0.015110479486388313
1.4940040742883236,-0.017241977297299108
1.291732941412467,-0.008563626427780795
1.7078366832876037,-0.022967921658497783
1.5446585023078423,-0.01743620858458379
1.492502279750213,-0.01605695776381878
1.500973440277457,-0.013361983794258214
1.456440950258474,-0.017470825664108104
1.4291059438929508,-0.014835505166555657
1.7124918532780598,-0.025109171439029014
1.2288813583548783,-0.005522819314155346
1.607807353496592,-0.02046804762462531
1.622015798641009,-0.022071271428265957
1.4479923035338225,-0.014237181131373256
1.6764512745474347,-0.023604016249511674
1.4173832046978578,-0.011547799771413996
1.6283440832939282,-0.020232345811891077
1.6933544403710608,-0.02287473203358654
1.5284952056709291,-0.01623462227019357
1.4969776307731517,-0.01595048351948984
1.5174974977669269,-0.016335095150603437
1.605584777787242,-0.017959157686061312
1.5594636080959678,-0.0160226622229475
1.380476762083401,-0.01088351057420245
1.5690995592106827,-0.020417142680653942
1.381565069876138,-0.011140972571540914
1.479033800321257,-0.014925745451767853
1.4973151766372563,-0.01824123467923803
1.4209485688901486,-0.014371082820800928
1.5480638086936518,-0.017670614437258574
1.6550817697721156,-0.022185050229550148
1.5645922004269945,-0.018043220545130387
1.52842136157604,-0.018052077515380224
1.3139370232156495,-0.00799839718188656
1.4432626796637602,-0.01373503910594712
1.4688934740719526,-0.015536657303599792
1.4830340020962547,-0.01579686629677215
1.4433069782944925,-0.015567871506509172
1.4539574299019318,-0.016094967121294847
1.3862974513229736,-0.012534218488508272
1.4543250168274477,-0.013706948541820422
1.5315381366823115,-0.016138690606905284
1.6013221076668493,-0.019073539057135113
1.3606160136065133,-0.013139130347170172
1.348050552949251,-0.012098405717872594
1.4087875098469165,-0.013898106299714169
1.4278360096111058,-0.013602954273489605
1.5870405878434404,-0.01876517665215031
1.5090123309003793,-0.014413680760659372
1.4498660321265842,-0.013776634634399834
1.5575516929059157,-0.02014809222019644
1.338337436452399,-0.008856662495687064
1.66035297311489,-0.023227999920691158
1.3640711734553705,-0.008297507684285124
1.3593936851853936,-0.00872308687058531
1.3908918636182213,-0.009981871787690472
1.2882621194260748,-0.007797058196792104
1.3283978791862565,-0.009663484391290002
1.3594871913988413,-0.010425682904694521
1.5030490025130114,-0.01717811609855557
1.5383430074536828,-0.01857917183626252
1.4647157523503476,-0.015098839681484313
1.5147522480846811,-0.016680295300455582
1.48262341448372,-0.017530347269948544
1.464702873612933,-0.016826676930377014
1.5263077717439015,-0.01668348112095473
1.5099323953809016,-0.01580210546437439
1.5075458948489473,-0.01782869078308093
1.5511960574887667,-0.018560528219051818
1.6558853034989114,-0.024575258520113087
1.5187427595626737,-0.017841786898574234
1.4772578703124615,-0.015041444432021638
1.2990668585686722,-0.007627785018051377
1.256978214450625,-0.009001165232157396
1.187452463132126,-0.007081953978222709
1.7061904496973215,-0.022372681889280852
1.2266653511083725,-0.0070295492687222705
1.2266653511083725,-0.0070295492687222705
1.7144440708924091,-0.023333445536946176
1.4704902248712357,-0.014007100640514067
1.4751673238884488,-0.015091908270101501
1.4821417955487535,-0.015594235869115854
1.5575918781930624,-0.016944782120752705
1.5508982956662303,-0.01748221367732161
1.5739220954256523,-0.018349864975389305
1.5717146150898567,-0.018824856620269892
1.5914692951094525,-0.02022613320150462
1.678999492024264,-0.023520789980722406
1.3398304855788716,-0.007249905480876074
1.5379716965091743,-0.01910108809593013
1.5709550497881324,-0.018287635768389668
1.5111774009636108,-0.016262417704756157
1.4823851902855998,-0.018935047453779674
1.4081204322573107,-0.013252099954289633
1.8164336440072941,-0.028348533497385295
1.7642022856963702,-0.025549443770524857
1.5896083572662396,-0.01949309534692078
1.3493020508859705,-0.01204809773852885
1.4275441556054889,-0.01535994776973065
1.5273259126235077,-0.018025130684582422
1.5124784060278167,-0.016286489179360552
1.4808898677768325,-0.015876849361188244
1.441786440164609,-0.012720518432974191
1.6126641420285508,-0.020891265828736197
1.6596599033388832,-0.022728056021461544
1.538127815363233,-0.01829723616054183
1.3779866268711949,-0.01164541093855688
1.45230663949176,-0.016953350959143573
1.5128840577645213,-0.01565665016800844
1.4534456326892295,-0.013158305846162477
1.51700521003236,-0.01824988974940521
1.6934165890283066,-0.023699695255263834
1.4326299576908204,-0.01373364711308087
1.4503308927693888,-0.013886390385589958
1.7546142165302432,-0.02660476888578061
1.4983338180199877,-0.015110033958230913
1.630759105709246,-0.02053337291615469
1.7170859868154462,-0.025399712761211245
1.3941300894923154,-0.010261058152765538
1.289342207711302,-0.004985387811467659
1.558828173400353,-0.020808385354698755
1.5958140466882362,-0.0188945574629399
1.6395707468917484,-0.018399301218795315
1.3201913779990393,-0.01079056037663971
1.4348257420379487,-0.014126391338210649
1.343045708096,-0.010651796321724947
1.3531953953251175,-0.010830544779010251
1.2956448256402966,-0.00886949145203748
1.60457062023347,-0.02006132874660651
1.5984496392174186,-0.018256411028653018
1.5785012338158977,-0.017674924771332264
1.503485161098885,-0.016073928608749434
1.5158810983369708,-0.018931640344791643
1.543466807925136,-0.016737710373169557
1.5117258249035348,-0.01568436384055164
1.6684471604655142,-0.022479566506830726
1.6336815784028809,-0.022028678855019954
1.5057193007920913,-0.016855709499548663
1.5401695489296277,-0.01791248301603588
1.4479493607667693,-0.011733946694574865
1.396914477083554,-0.01308018247864563
1.4166192328174023,-0.012828872461507051
1.4985767166092396,-0.01728295423670679
1.6580341911626588,-0.022012094577208798
1.7057993809350682,-0.02410952537004321
1.3190197707798932,-0.007994741935418005
1.3438507060389129,-0.011450629813562568
1.6180032188713265,-0.022391466052660132
1.5497207528012626,-0.020394776388441952
1.4738874392460013,-0.014881152458851485
1.3373977058938014,-0.00967972676842483
1.50791952526831,-0.017117482937765494
1.5388646396600034,-0.017173635363675083
1.4534750321959358,-0.014620777466102233
1.327976618144411,-0.010495319221226214
1.6504384216315293,-0.02169382941663339
1.4698930925633433,-0.01312086980758357
1.5310712137940805,-0.017387965340282332
1.5501589591563287,-0.017122395412655044
1.5082139369552516,-0.01562528168432909
1.439782147449476,-0.01312401719530447
1.4087394353476634,-0.012738464443183363
1.399134857387907,-0.012432435014303482
1.5687720999668726,-0.018864993274603524
1.474658291463181,-0.015554617775488437
1.6483144847757312,-0.02322041382372551
1.477095945139804,-0.013435381790178502
1.529923569342941,-0.01837928475932072
1.6180493010151238,-0.022707125500272696
1.311877863451413,-0.009295230897586161
1.6514981028702171,-0.022091594126730032
1.4950954314788487,-0.01680298047542191
1.5278329126762449,-0.016347563946353966
1.5468031841846357,-0.018125947164589533
1.4664438833046487,-0.015782046420834618
1.4785909739299452,-0.01699297277131461
1.5129632152056023,-0.01584314617628986
1.4646700581840466,-0.015793994009907244
1.4533386852661285,-0.01474325331832714
1.526105089041824,-0.016961026633163588
1.4406071490976622,-0.011770178055036147
1.5846282229041717,-0.019830051134410012
1.5234210999254314,-0.019917565246255747
1.3979266369209533,-0.01269187932307501
1.556225434321131,-0.02162280833117965
1.3704813379687844,-0.012656858777369636
1.4588673258630849,-0.015001764721935632
1.4403465149650245,-0.014871342001030638
1.440433212366318,-0.014721173060636018
1.322807552279711,-0.009055241721315669
1.5031395318331262,-0.018032030572748804
1.4484425269960752,-0.013779586186288429
1.604535230412376,-0.021252756772755718
1.6035570612102477,-0.019423232272828914
1.6042908124346933,-0.02042350471934223
1.3303495878998457,-0.011174420253564726
1.5258743563930846,-0.014915714491336579
1.4750783972247994,-0.015801776258906833
1.4837452020655535,-0.015227909354078471
1.499990769886382,-0.01524352740934425
1.3911489316430314,-0.010628007634583084
1.457561468368247,-0.01570982029345342
1.4953460899720155,-0.016085704088480566
1.4004806170352948,-0.012598483591740477
1.555799600064085,-0.018849774165890627
1.5480554430940172,-0.018250815236892003
1.478993130310515,-0.017266704518861354
1.4779282069619615,-0.01648605874825557
1.4676587883599435,-0.01345939084161476
1.5019507548092061,-0.018224376594224406
1.5376338184010276,-0.01922050913050966
1.3613387099321286,-0.012368440929113055
1.437338570360975,-0.014626672454623159
1.559982579800667,-0.01701709332297202
1.5021542960789245,-0.015145627913486129
1.5058576247727253,-0.017936443182002996
1.5166016271231209,-0.016033238483143065
1.45909255028634,-0.014859554756587855
1.4643116632569773,-0.01425998756542569
1.4958869865940598,-0.015205811560126778
1.4399661316392613,-0.012689461216209631
1.5735508798385216,-0.018057593220255356
1.4188557747277355,-0.012877838108962111
1.4913083245460992,-0.01610555494979887
1.450874989380385,-0.015842468872057994
1.4716022252431902,-0.01458496195674481
1.3373690942603538,-0.011142601073560866
1.5568353989051071,-0.020257279734693052
1.49623458543382,-0.013712901984640757
1.4592749291418383,-0.015094552592561825
1.5921089246891889,-0.01717804537580631
1.5766927213241224,-0.015900603365809143
1.4423035747890987,-0.016279044836691573
1.3856256326332468,-0.014862564441888155
1.4321352404281789,-0.01643792124092228
1.41203983645387,-0.013916018159312316
1.5899897824993303,-0.019174080138266793
1.6365271541719841,-0.021960282001391287
1.4800920982628019,-0.014714490655482911
1.4928473309350072,-0.017723195872526264
1.5348600642947425,-0.01550623216065997
1.3793110848908972,-0.011984680679713958
1.5272091241385457,-0.018880266156275083
1.5288932482267206,-0.01874804870826095
1.3139402989617532,-0.008098086096301705
1.4904514427838569,-0.017614142788294894
1.5178927516772567,-0.019709915087212836
1.5755225641205992,-0.02226851900056123
1.340305094107008,-0.009428192821332452
1.682415396470311,-0.02305051498582308
1.521217073940568,-0.01581307746870987
1.466218306771122,-0.014534669645745488
1.4874120380671094,-0.014669756544827071
1.3753284069638365,-0.010964348680482829
1.3524565802848258,-0.008935934585351656
1.6214586747507704,-0.02208002566354444
1.46699971555935,-0.014528713802936716
1.5286107290017699,-0.016688425397775396
1.4859027041373092,-0.014377968581359353
1.3980168070626253,-0.01310290121695273
1.5052786492894452,-0.017966102984516542
1.413794127864807,-0.013815501349227138
1.5299950925988386,-0.019856375944537687
1.3492342856208464,-0.011408433731815593
1.5189905130840766,-0.017885608814627366
1.4484332670931885,-0.013716283352477265
1.6414326086290205,-0.02128312477808129
1.602394914777633,-0.02265836845153236
1.5281175703728158,-0.019185973045081874
1.4382854206044455,-0.013641509622137372
1.4765696521741996,-0.016643541802192893
1.5662172088197108,-0.018901928857541106
1.5116489859326017,-0.016962127045214426
1.3175653523381279,-0.00971030918295429
1.6216785252065176,-0.022369057860646618
1.299640666170408,-0.0112852151802382
1.3061795093387558,-0.011085047714085408
1.6248229601915698,-0.02152418964498646
1.3514324575479857,-0.012479364223385046
1.3964286415111542,-0.013187032904813977
1.4802789099888471,-0.013597721341077708
1.499343565931607,-0.017297868107833254
1.3944109149874193,-0.012638399579644032
1.3440558526083402,-0.01038664007611879
1.6357335884761621,-0.022043900087796806
1.349811658337109,-0.010160097720166985
1.519989287012716,-0.017648539689961325
1.4936325543325115,-0.016780860825669902
1.491338406057137,-0.015384524460959025
1.4720676027782105,-0.01616405960205092
1.5276209517770867,-0.01638474724344431
1.5636243997968127,-0.018073104338255794
1.4695340142807982,-0.013452048519545203
1.439162929436351,-0.015826698385155692
1.531736039100403,-0.015245472560910868
1.5711257363955102,-0.022084780298863252
1.290171026695464,-0.010018955892653838
1.6300262238281449,-0.023079261925206374
1.339642900937074,-0.009278192693229506
1.6451109361646918,-0.023223707836929113
1.6221689351750601,-0.020622194029183964
1.4674350023281482,-0.014112198107277749
1.4236017903936955,-0.012885120459071206
1.45712871094092,-0.014559338943716145
1.43860946677075,-0.014018570995716016
1.6266510661112101,-0.021957300044541925
1.48144476299306,-0.016680835141708338
1.4394163665770818,-0.013711421657754434
1.5372151459642063,-0.016067930417841055
1.5276249496986287,-0.015964475162870407
1.6156445189205035,-0.020451391442398326
1.4944687232565075,-0.014837337036736488
1.4328027401929175,-0.014607861625914695
1.4558610197015658,-0.012985189090257174
1.3870409893557154,-0.01099362675469303
1.442747617400563,-0.014330927227313446
1.427702747111998,-0.012300291846350616
1.5155903402140922,-0.017552892921087804
1.5471848096127243,-0.021302246760085537
1.4313786864737543,-0.013676708906740609
1.5327639602211656,-0.017164388285665237
1.4198307624802944,-0.01223592464247561
1.4810336957902104,-0.015460140253937282
1.5901975833768365,-0.02233955035919603
1.524473044485976,-0.017242906524937516
1.4494506696654168,-0.014406148024580956
1.3729727605005688,-0.012294237598909998
1.5345462356829682,-0.01893460243162658
1.4708782646403673,-0.014301958348649594
1.5857338201907785,-0.021850016419307144
1.5474562387936213,-0.020046875385107122
1.5565167357760035,-0.01924168033663452
1.446565231962734,-0.01404691037497514
1.5585826042636513,-0.018299269917714155
1.5024896870335844,-0.014020981623575433
1.37778568764416,-0.011050940616970244
1.3907773195763626,-0.01120377899378536
1.5341135934448782,-0.01668966479510593
1.544521393280697,-0.01955165490969485
1.5098838324344048,-0.01795356529170689
1.5469756203278433,-0.016399275574593287
1.5797749898697462,-0.01810355143347433
1.6208069325541183,-0.020498663119070618
1.4830547862384238,-0.0157063010214721
1.5377415253725026,-0.018172295559204722
1.6527138860937356,-0.021381904753798763
1.5395751129974815,-0.016998535661024078
1.4394658938440363,-0.014444937441087496
1.4911488782363491,-0.015460123206786547
1.478967543635423,-0.01729957246595469
1.4283226423337851,-0.013239739240343473
1.4654539638298758,-0.011860009068529378
1.4110982605157332,-0.008402590066434483
1.327610999469907,-0.007348098690228249
1.609022824631377,-0.020249521147574875
1.4023978168965907,-0.010330824046352492
1.619360569112699,-0.01932670016493651
1.4090983886192174,-0.013618386364673152
1.4471311669705411,-0.014384617888105937
1.564005285258509,-0.018984581867549706
1.4964407696685997,-0.015573742117924342
1.4340130189906466,-0.014403989646892157
1.4677342949559127,-0.015114160942417113
1.5371179240788733,-0.01787111030955133
1.449124827662426,-0.016502874883873444
1.3784809789883514,-0.013591030111606402
1.582406610124808,-0.019024010620431006
1.560229592849814,-0.015947815081692105
1.3045748148942242,-0.00821773431297295
1.461867004621359,-0.014996927280473117
1.499229941975261,-0.01667972836251838
1.4717253914540938,-0.01578010650666048
1.4430080925004813,-0.014074081101573202
1.550830398753467,-0.017885012497943997
1.6719518140242644,-0.022191383147698477
1.3729364432920854,-0.012343963179938511
1.5771595422153677,-0.019504042889738192
1.786547355468587,-0.02567314230168624
1.5645558148398635,-0.01725482285201685
1.4715099372944584,-0.01570337897110733
1.4747776931641887,-0.015468347869584795
1.3997076901592265,-0.011173410576062102
1.5072794720917528,-0.01627119392948886
1.4387038343203606,-0.014047708464069341
1.570738205874235,-0.019181642568356506
1.4368393667718304,-0.014685330900667521
1.4987212216390795,-0.018092257909649554
1.5588227094403981,-0.017618226975690782
1.4314007295789597,-0.012490964604583134
1.4199280636650675,-0.012200745472895885
1.2983276158404677,-0.0076317555089573524
1.6210150850448692,-0.02374600366581246
1.6263459617306069,-0.024636122886512093
1.3175467881556187,-0.012716816308766418
1.5118175761939534,-0.018033824612103733
1.4518313580839095,-0.013818450621093308
1.4878704976421528,-0.015172861010789348
1.4379784642262443,-0.014392022365761016
1.515245906644949,-0.017537111131066752
1.5625307032921119,-0.019208431815635408
1.451082398321001,-0.014046839008995985
1.5277171341768099,-0.019150007328580146
1.3848195213742025,-0.009643257295642083
1.3835298079286897,-0.010626253360355028
1.6125774697059623,-0.0219001453329102
1.4921724970142027,-0.01710905505783609
1.4512994164129982,-0.014666716860903145
1.5244048483344839,-0.01694627143837726
1.5244048483344839,-0.01694627143837726
1.6796830386358796,-0.024339872773075068
1.6280253171742989,-0.02052671952963421
1.560148467218185,-0.020264162558711264
1.3272107820725865,-0.012141299516719457
1.3696871573004488,-0.013591385315082232
1.4381100709489043,-0.015829100992947504
1.501387141009523,-0.016893149849037937
1.5323522103574232,-0.019248851281883562
1.449450161544738,-0.01434338361365961
1.4367177549862198,-0.013312733403563823
1.5741161732116977,-0.018345378249930808
1.4316085729327752,-0.013038882185192797
1.5012837410176527,-0.016267526417357063
1.520717696663732,-0.015819272258440736
1.443740743537953,-0.01377287232114257
1.5493872330273906,-0.017852403711544722
1.3796982999948997,-0.011760931177044725
1.4043151024797786,-0.013077852248340294
1.4906530160919693,-0.014771553298425066
1.5019132193699252,-0.014876716703477249
1.5762244285360756,-0.018743896387107536
1.500652812816529,-0.017451398311515987
1.4922697865320682,-0.015269101235015348
1.5033397464640221,-0.017778859092405914
1.5977245036338343,-0.019551721844132876
1.595762322992185,-0.01959258594335435
1.405480131707949,-0.015516070682202197
1.3808890777214846,-0.013981560924711653
1.398759802979571,-0.015552784608652366
1.5738697556825136,-0.015434178148658242
1.5990589314360353,-0.019291134630049566
1.4006980336496355,-0.010547911704936557
1.4502204906307485,-0.014708619633999229
1.600742887361821,-0.01886242148393892
1.5283282001390963,-0.019432970193512016
1.549447920910827,-0.016351195296067357
1.4828181385170285,-0.012645068589374024
1.5796771829818375,-0.01903887667510936
1.453042384292298,-0.015262857013294478
1.4708559461981774,-0.01458687385384217
1.5266287072141578,-0.018592337920809502
1.5744102977823786,-0.020061948444868027
1.4006699234584175,-0.013502794552062197
1.635447099753067,-0.020685352755664986
1.4168074792049414,-0.014316608731505292
1.5738478020508908,-0.018162616936349556
1.5848470246643498,-0.02084071074039936
1.5617681186435604,-0.01978459538023098
1.4917242270806295,-0.016493109042107965
1.3791873908561383,-0.010847176329898272
1.3726527760427103,-0.010983350332496422
1.461355447151419,-0.01667290857473773
1.4244704361180942,-0.014056323826981125
1.4244704361180942,-0.014056323826981125
1.38878688047646,-0.012547813298598847
1.5798382936008166,-0.019713629247526707
1.5331667983400024,-0.017394575060544308
1.533908908870607,-0.015123650216041057
1.5411926138604064,-0.01596835718637556
1.6511855087342862,-0.021537964804110105
1.5338749625588881,-0.016411235498955255
1.5221982185535528,-0.01679125785024991
1.480477440593386,-0.01625368649216538
1.4880873848714737,-0.014922627657216156
1.4796400120516457,-0.015621325299165548
1.4511484526118335,-0.013471204946263363
1.510121161076668,-0.016628403639359732
1.509447169219336,-0.01740348726135893
1.5123650372090616,-0.01938324145388543
1.3770885703187141,-0.013397004506809512
1.5234038675058925,-0.018446713914993224
1.4761188330426602,-0.016669679814736445
1.594045328410735,-0.021110559031447654
1.5301606434248542,-0.01685544397065675
1.57443411656402,-0.020071249337733455
1.5597488447162409,-0.018018547580532035
1.3788106596138943,-0.01254240533395455
1.4520832677054596,-0.013926152070068256
1.488697945558564,-0.016032913272091037
1.6054444857482466,-0.021121240729527084
1.5486001649915826,-0.019186162107092338
1.3740005102413821,-0.0119892390001739
1.4799583266711769,-0.015716760135880067
1.3544807979876892,-0.010432959216541663
1.4210051613192254,-0.011607351124217784
1.5757363285286339,-0.016974738040850968
1.4025671811657983,-0.014476398143999859
1.5001110816393417,-0.013816079477174953
1.5942025184576432,-0.02089752347195153
1.483082651365278,-0.014730681635260777
1.6073756771987737,-0.02067823966344705
1.4301483619270885,-0.012740034254242636
1.4633199535379884,-0.013115014086941655
1.4768909173487916,-0.014660244686924307
1.502443577189465,-0.015472103887460814
1.5103618447674305,-0.015125491005232946
1.4754990649866087,-0.017098689441450952
1.557981160227068,-0.017339907805166824
1.3638824892375856,-0.009830446880308142
1.425128069968532,-0.013400023501761891
1.5664444187868494,-0.020129452537029115
1.5694070387590404,-0.01638264575067936
1.465187112499431,-0.015079232712665886
1.5483953735792175,-0.016074548376910268
1.6734113115631983,-0.02293143539401169
1.5031859869880713,-0.015796675666627652
1.5127820870850237,-0.017903268797858696
1.5350161448079218,-0.019774149354153704
1.4363794567516908,-0.01249091419190759
1.3535317637393278,-0.011196807960719663
1.3787173462498417,-0.010775159093957461
1.3354955298892068,-0.009271440681687552
1.3740306845063974,-0.010987542168063085
1.5728494248363392,-0.02037892411365355
1.4580526692427425,-0.013151517637094547
1.4354388344299358,-0.013725658577853872
1.6027472989017981,-0.021902699352564118
1.6583793849173194,-0.021754836294088985
1.4488559649581652,-0.012862123140798118
1.5232656710399959,-0.01948313126711876
1.3971642832632643,-0.014217159192574984
1.4673087218890069,-0.0168873782321479
1.3317920994045491,-0.01059001024791234
1.6608002362474261,-0.023552995078206535
1.7432544493462245,-0.02762417063304616
1.6472830579146462,-0.023834173171473873
1.5725921082664018,-0.019587330487702094
1.4465992319289191,-0.016395725876428457
1.5400822242931358,-0.018285948909789344
1.4578508621850133,-0.013078210152512544
1.605664272339262,-0.017484097951368127
1.4730235208274587,-0.017427837320506796
1.4372282752954981,-0.013030450459906492
1.5591336198439465,-0.018992049682048498
1.4848846845140742,-0.015038603564660375
1.4763970211709614,-0.014723356729655185
1.540127005569864,-0.0177491727080535
1.4903543655669533,-0.015002315871088776
